	PPEE	PPDE	PostFC	RealFC	data.libraries..SmLE.PZQ.ES.RNA.juv.f.1.SmLE.PZQ.ES.RNA.juv.f.1_rsem.genes.results_Mean	data.libraries..SmLE.PZQ.ES.RNA.adu.f.1.SmLE.PZQ.ES.RNA.adu.f.1_rsem.genes.results_Mean	GFF_annotation	HHPred_annotation
gene:Smp_307070	0	1	0.384142444004638	0.383433689003317	132.500295456642	345.578557440228	Origin recognition complex subunit 3	Diphtheria toxin
gene:Smp_307080	4.01811917072337e-12	0.999999999995982	0.491722813525785	0.491505431105577	457.056862020461	929.922474992899	Hypothetical protein	Pleckstrin homology domain-containing protein family B member 1
gene:Smp_307170	0	1	4.22344852674912	4.24734592684217	227.84729398592	53.636982824243	Zinc finger transcription factor family protein 17	Transcription elongation factor S-II protein 3
gene:Smp_307220	0	1	13.8652715048768	13.8930209772477	2561.73639783131	184.380882445699	MEG-4 (10.3) family	Protein CASC5
gene:Smp_307240	0	1	10.9394620255016	10.9713665958744	1359.38579283468	123.893962278124	Antigen 10-3	SUN domain-containing protein 2
gene:Smp_307260	0	1	0.0924844437769493	0.092342701687662	235.133534346335	2546.41251145824	cAMP-dependent protein kinase catalytic subunit alpha	PKA C-alpha, CAMP-dependent protein kinase, alpha-catalytic SU
gene:Smp_307330	0	1	0.494253275068245	0.493805941411371	222.030926891093	449.642197898767	Cytochrome c oxidase protein 20 homolog	Cytochrome C1
gene:Smp_307360	7.69724450977449e-06	0.99999230275549	0.358056173673456	0.355504200588812	35.5564804042576	100.03517624644	rhodopsin orphan GPCR	Proteinase-activated receptor 1, lysozyme
gene:Smp_307430	0	1	0.339331120592129	0.339074664070433	347.398675302671	1024.56869052259	Protein pad-1	YJBS
gene:Smp_307450	0.000744394040139151	0.999255605959861	0.060786874605609	0.0335788872880982	0.451008840959914	13.7191279786783	U-actitoxin-Avd3s (Fragment)	BPTI, bovine pancreatic trypsin inhibitor
gene:Smp_307500	7.03489788644873e-09	0.999999992965102	0.315829039812247	0.315220598436566	140.962922388109	447.209893266199	Alpha-2A adrenergic receptor	Bimax1 peptide
gene:Smp_307510	0	1	2.02487500584913	2.02614885999618	648.322455513916	319.972637166718	Acid phosphatase type 7	Purple acid phosphatase
gene:Smp_307540	2.22044604925031e-16	1	0.350528261629497	0.348852963058268	53.7780341958629	154.175401563807	40S ribosomal protein S13	40S ribosomal protein S13, putative
gene:Smp_307550	0	1	0.271092549820873	0.27100549831315	902.494571907593	3330.19760658051	40S ribosomal protein S13	40S ribosomal protein S13, putative
gene:Smp_307570	0	1	0.320873559716771	0.32016506584585	122.047283825277	381.222360572544	RNA pseudouridylate synthase domain-containing protein 2	Ribosomal large subunit pseudouridine synthase D
gene:Smp_307590	0	1	2.19447291117277	2.19573730979329	824.978490826965	375.712763896847	Solute carrier organic anion transporter family member 5A1	Nitrate transporter 1.1
gene:Smp_307780	0	1	10.1890175810326	10.3880255899812	190.758539721573	18.3542731786839	Protocadherin-1	EP-cadherin, C-cadherin
gene:Smp_307840	0	1	0.163094533645038	0.162634095225609	117.55868610871	722.893066208948	alkaline phosphatase	Alkaline phosphatase
gene:Smp_307880	0	1	4.22934623975089	4.23310144943611	1447.80913540591	342.013254745944	Voltage-dependent calcium channel subunit alpha-2/delta-2	VON willebrand factor type A
gene:Smp_307900	0	1	0.0072184597102828	0.00719650776204177	129.432722356446	17986.870114157	female-specific protein 800 (fs800)	Navms, ION transport protein
gene:Smp_307950	0	1	0.351980177562381	0.351758832616262	409.570157345152	1164.36774795542	Persulfide dioxygenase ETHE1, mitochondrial	Putative hydroxyacylglutathione hydrolase 3
gene:Smp_307960	0	1	2.15852959307496	2.15941954454542	1118.01895525944	517.735131131894	MAP kinase-activating death domain protein	DENN domain-containing protein 1B
gene:Smp_308100	0	1	2.93507966926781	2.93559174799727	4411.96444634223	1502.91507442569	Telomerase protein component 1	Actin interacting protein 1
gene:Smp_308110	0	1	2.80425943274455	2.80453214120729	7379.64412608527	2631.32162842216	Telomerase protein component 1	Actin interacting protein 1
gene:Smp_308140	0	1	5.20897497938553	5.23078795415221	401.414410941036	76.732627393715	Uridine phosphorylase 1	Uridine phosphorylase 1
gene:Smp_308270	0	1	0.237481445276987	0.237263973036334	330.857113111857	1394.50054822043	Zinc finger HIT domain-containing protein 3 (Fragment)	Zinc finger HIT domain-containing protein 3
gene:Smp_308300	0	1	9.93203276924424	10.0065716076869	476.890976009202	47.6487781216549	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase	  2 3vow_A Probable DNA DC->DU-edi  39.2      10 0.00031   26.3   0.0   18   21-38    162-179 (190)
gene:Smp_308350	0	1	2.86059191459545	2.8663537334927	368.116030291733	128.420076856971	Protein-tyrosine sulfotransferase A	Protein-tyrosine sulfotransferase 2
gene:Smp_308360	6.66133814775094e-16	0.999999999999999	0.327194400511819	0.327007268319445	467.589151111837	1429.92503941035	Zinc finger CCCH domain-containing protein 15 homolog	Translation machinery-associated protein 46
gene:Smp_308420	0	1	2.52911454457929	2.53021781148687	1394.72774090561	551.222283076057	Twinfilin-2-B	 97 3pie_A 5'->3' exoribonuclease   24.6      26  0.0008   33.2   0.0   56   41-99    279-340 (1155)
gene:Smp_308440	0	1	5.62843265622318	5.63138536058309	3510.77672900815	623.422158200703	Hypothetical protein	PYK2-associated protein beta
gene:Smp_308550	0	1	0.394901743538632	0.394495431980139	233.649756593709	592.290284494734	Methyltransferase-like protein 16	Methyltransferase 10 domain containing protein
gene:Smp_308590	0	1	0.377741573897242	0.377594638689022	635.97364795125	1684.29264306542	Myotubularin-related protein 4	Myotubularin-related protein 6
gene:Smp_308630	0	1	0.410779998140453	0.410557152188963	431.72928857964	1051.58363630067	Enoyl-[acyl-carrier-protein] reductase, mitochondrial	Mitochondrial 2-enoyl thioester reductase
gene:Smp_308690	1.78377346227165e-09	0.999999998216227	58.2193410951181	2333.93537358656	23.3293537358656	0	Serine/threonine-protein phosphatase 2A 55 kDa regulatory subunit B alpha isoform (Fragment)	Serine/threonine-protein phosphatase 2A 55 kDa RE subunit B alpha isoform
gene:Smp_308820	0	1	53.8951337486507	54.3701144494926	2408.09389176519	44.2809476308389	Peroxidasin homolog	Lactoperoxidase, LPO
gene:Smp_308830	0	1	11.8042534219957	12.0630434329895	200.289267714495	16.5943725886558	Uncharacterized protein FLJ43738	NTRC family transcriptional regulator
gene:Smp_308980	0	1	2.64641132602509	2.64830829491183	914.149327179863	345.176143522727	PAX-interacting protein 1	PAX-interacting protein 1
gene:Smp_309000	0	1	3.1544990513492	3.1629091906218	322.249003117388	101.876897060751	PAX-interacting protein 1	DNA ligase 4
gene:Smp_309090	0	1	0.00755901983649975	0.00755727828376242	1712.79802925119	226643.493777191	Hypothetical protein	FGFR-3, fibroblast growth factor receptor 3
gene:Smp_309180	0.000176977087292696	0.999823022912707	0.260057140420945	0.252286074907994	9.5440192087715	37.8597841815317	Vacuolating cytotoxin autotransporter	Hypothetical protein AQ_1857
gene:Smp_309220	0	1	0.25954174292858	0.258756946973244	97.0881732411343	375.238565794736	U11/U12 small nuclear ribonucleoprotein 35 kDa protein	U1-70K
gene:Smp_309240	0	1	0.209735231782367	0.208885143624016	77.2209583217074	369.719301863227	ATP-binding cassette sub-family F member 2	ETTA (YJJK) ABCF family protein
gene:Smp_309250	0	1	0.00616097607031471	0.00614849860041619	194.765267784236	31678.4989242846	Hypothetical protein	S1P4 first extracellular loop peptidomimetic
gene:Smp_309480	0	1	0.200053976762971	0.199359120431101	91.2702855439485	457.858620941751	thioredoxin peroxidase	Probable peroxiredoxin
gene:Smp_309590	0	1	3.1087320318561	3.11147439731357	951.552927127709	305.813801072984	Membrane-associated guanylate kinase, WW and PDZ domain-containing protein 1	Disks large homolog 4
gene:Smp_309660	0	1	0.341046640313586	0.340656951503557	229.092175845242	672.5204586742	tRNA (guanine(26)-N(2))-dimethyltransferase	N(2),N(2)-dimethylguanosine tRNA methyltransferas
gene:Smp_309670	1.1802329979993e-07	0.9999998819767	18.5941513029731	20.4772388215782	76.0829514745131	3.70597714601682	tRNA (guanine(26)-N(2))-dimethyltransferase	N(2),N(2)-dimethylguanosine tRNA methyltransferas
gene:Smp_309680	0	1	0.225162245642009	0.225110984283858	1353.28528571486	6011.67037188445	Coiled-coil domain-containing protein 137	Coil Ser L9C
gene:Smp_309690	0	1	0.282173381425125	0.281081545197502	73.4869991916774	261.469276912451	Coiled-coil domain-containing protein 137	Coil Ser L9C
gene:Smp_309720	0	1	2.01965476810736	2.02012710936632	1734.39766865575	858.553632265595	Ankyrin repeat domain-containing protein 12	Myotrophin, protein V-1
gene:Smp_309740	6.06978324502183e-06	0.999993930216755	0.0660002149567367	0.0519622412577411	1.36500869217729	26.451689467108	Protein msta, isoform A	ESPF-like protein
gene:Smp_309910	1.2712053631958e-13	0.999999999999873	10.0048300538208	10.8660570155551	45.176125026524	4.14846566623371	Neurotactin	Rossmann 2X3 fold protein
gene:Smp_309960	0	1	0.370239737967425	0.369039270125218	76.9867726124842	208.631136175992	Chromosome-associated kinesin KIF4	Chromosome-associated kinesin KIF4
gene:Smp_309980	8.00632115049993e-07	0.999999199367885	0.45540856203986	0.45514297712775	371.175047077236	815.525042240258	Very-long-chain 3-oxoacyl-CoA reductase	D-3-hydroxybutyrate dehydrogenase
gene:Smp_309990	0	1	4.36920204096958	4.41584803158109	126.843387846381	28.7168463360052	Ubiquinone biosynthesis O-methyltransferase	LY-6/neurotoxin-like protein 1
gene:Smp_310040	0.00117748671092976	0.99882251328907	0.480738585147848	0.477569779481031	31.1145083503759	65.1626924266407	Alpha-(1,6)-fucosyltransferase	Alpha-(1,6)-fucosyltransferase
gene:Smp_310160	0	1	18.4730697782266	18.4816593143549	14952.5542631856	809.038798533569	Trafficking protein particle complex subunit 10	MAST/stem cell growth factor receptor
gene:Smp_310170	0	1	26.8707402951506	26.904903876174	8103.10739184825	301.166225313486	Basement membrane-specific heparan sulfate proteoglycan core protein	Vascular endothelial growth factor receptor 2
gene:Smp_310210	0	1	30.3295199450459	33.2154487872784	134.246301039649	4.03198365343388	Hypothetical protein	LDL receptor, low-density lipoprotein receptor
gene:Smp_310240	0	1	3.53471694725641	3.54267627581748	448.693773157429	126.646724527812	Alpha-parvin	Filamin-A
gene:Smp_310260	0	1	0.495695182812863	0.495547214128396	671.702700139176	1355.48687494588	MICOS complex subunit Mic10	Zinc finger protein ZFPM1
gene:Smp_310430	0	1	22.2063362784991	22.9326444358202	266.291784271933	11.6023452320212	Protocadherin-1	EP-cadherin, C-cadherin
gene:Smp_310470	0	1	11.9724836085884	12.3046397149607	161.651579763316	13.1282619490076	Zinc finger B-box domain-containing protein 1	Midline-1
gene:Smp_310510	0	1	127.116352699827	217.037799916354	121.055028780257	0.547806192409412	Hypothetical protein	Haloacid dehalogenase-like hydrolase
gene:Smp_310520	0	1	17.5280383817517	17.7796747024296	464.448605370247	26.1130091744467	Hypothetical protein	Isoprenylcysteine carboxyl methyltransferase
gene:Smp_310550	0	1	2.3762999243271	2.37776515513122	888.272734232903	373.568834022354	Nesprin-1	Plectin
gene:Smp_310600	0.000228896276776025	0.999771103723224	50.204166004112	2007.14227989848	20.0614227989848	0	RNA polymerase sigma factor SigY	Hypothetical protein
gene:Smp_310620	0	1	5.10730140587741	5.12726760581057	419.480722083382	81.8056480867093	Hypothetical protein	Iceberg (protease inhibitor)
gene:Smp_310650	0	1	14.2027553455233	14.9227880259033	108.817224704576	7.28268716513772	Peripheral myelin protein 22	Coronin-1A
gene:Smp_310740	9.80617809176465e-11	0.999999999901938	0.0949927889225449	0.0901441175465011	6.68178374557913	74.2242809238457	Endothelin-converting enzyme homolog	Neprilysin
gene:Smp_310750	0	1	14.9069273641836	14.921566036358	5637.91277984061	377.827203287055	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG	Subdomain of desmoplakin carboxy-terminal domain (DPCT)
gene:Smp_310760	0	1	26.3184324161889	26.6304214425355	859.499636875134	32.2654800831759	Microtubule-actin cross-linking factor 1	Desmoplakin
gene:Smp_310820	0	1	0.400764903974188	0.400703814456156	1563.2428741973	3901.25776386937	LETM1 and EF-hand domain-containing protein 1, mitochondrial	PFCDPK2, calcium-dependent protein kinase 2
gene:Smp_310880	0	1	7.07463428520401	7.12277994561344	357.417310049823	50.1708721845948	Hypothetical protein	Conserved domain protein
gene:Smp_310930	0	1	3.12544293329194	3.12708555879667	1609.2487080339	514.609340525224	AMP deaminase 2	AMP deaminase, AMPD
gene:Smp_311010	0	1	0.459630632265159	0.459415907712172	459.812544469909	1000.87511684274	Transmembrane protein 248	L-2-keto-3-deoxyarabonate dehydratase
gene:Smp_311050	0	1	0.486542467744432	0.486428139675462	868.841526498078	1786.17680876021	CTP synthase 1	CTP synthetase
gene:Smp_311170	0	1	14.6357151119388	14.6761409006572	1968.81223979353	134.141222253894	PDZ and LIM domain protein 7	ZAsp protein
gene:Smp_311430	0	1	8.20539037300641	8.34739434845711	168.444710580471	20.1705142477314	Protein piccolo (Fragment)	Rabphilin-3A, exophilin-1
gene:Smp_311490	0	1	66.7829583808989	123.797871666358	56.7985007133644	0.448881077264932	P2X purinoceptor 4	P2X purinoceptor
gene:Smp_311580	0.0154397927188825	0.984560207281117	0.427615687452887	0.420385299507682	13.2257592799501	31.4748290257787	Probable NADH dehydrogenase [ubiquinone] iron-sulfur protein 6, mitochondrial	Uncharacterized protein
gene:Smp_311630	0	1	4.20655281350199	4.21134232824525	1121.34376372531	266.259914987545	Ferritin-2 heavy chain	Ferritin light chain
gene:Smp_311640	0	1	5.52889840137221	5.53655451064217	1302.55454206787	235.256272473996	Ferritin-2 heavy chain	Ferritin light chain
gene:Smp_311650	0	1	3.50837991599299	3.51790895123493	368.292098598682	104.683470952224	Nephrocystin-4	B/K protein
gene:Smp_311660	0	1	8.90695639862037	8.94483581613955	742.587772187823	83.0097208145422	U-actitoxin-Avd3s (Fragment)	BPTI, bovine pancreatic trypsin inhibitor
gene:Smp_311670	0	1	39.0569179217294	39.2272923328323	3484.90985312831	88.8291639055728	U-actitoxin-Avd3s (Fragment)	BPTI, bovine pancreatic trypsin inhibitor
gene:Smp_311740	0	1	0.344553340172669	0.343520162136746	86.6641593998693	252.301709626426	Kinesin-like protein KIF20A	Kinesin-2
gene:Smp_311860	2.54876195402431e-05	0.99997451238046	8.44139487366031	9.28839721235617	32.4453081884574	3.48417746102447	Protein gooseberry-neuro	Homeobox expressed in ES cells 1
gene:Smp_311890	0.00265360587193919	0.997346394128061	0.482462826536351	0.479085347214752	29.1869143437322	60.9330334563011	Histidine protein methyltransferase 1 homolog	Protein-lysine methyltransferase mettl21B
gene:Smp_311930	0	1	0.143315004225943	0.142314971114421	48.4778119193539	340.697738192699	Probable rRNA-processing protein EBP2 homolog	Alanine racemase
gene:Smp_312010	0	1	39.2500692466698	52.0719115906741	61.7717962803088	1.17647067858699	Transcription factor SOX-2	Transcription factor SOX-5
gene:Smp_312230	2.90139994252314e-08	0.999999970986001	4.46389177257271	4.53213123330096	91.4869087984344	20.1784950122667	Myosin-13	Smooth muscle myosin heavy chain
gene:Smp_312360	0	1	0.478924685059999	0.478888904296972	2773.69898552634	5791.95753284199	Eukaryotic translation initiation factor 3 subunit G	Eukaryotic translation initiation factor 3 subunit 4
gene:Smp_312390	0	1	14.6353189028871	16.2240983641505	55.3680259178066	3.4033191672563	Isocitrate lyase	Tertiapin
gene:Smp_312440	0	1	11.4471438081121	11.4526050062513	8713.41983747788	760.815142639754	aldehyde dehydrogenase	ALDH, betaine aldehyde dehydrogenase
gene:Smp_312450	0	1	0.430567997541625	0.42976063755025	120.542577109005	280.500978846705	Aldehyde dehydrogenase X, mitochondrial	ALDH, betaine aldehyde dehydrogenase
gene:Smp_312460	3.31410454634806e-11	0.999999999966859	12.0353586504623	12.0661226754374	1721.40764490107	142.655352508416	aldehyde dehydrogenase	ALDH, betaine aldehyde dehydrogenase
gene:Smp_312560	0	1	0.00738004512134095	0.0064634007771351	2.77367443785558	430.672628826468	Probable caffeoyl-CoA O-methyltransferase 2	Caffeoyl-COA O-methyltransferase
gene:Smp_312610	7.49867849023644e-05	0.999925013215098	3.0681938984208	3.11331924264905	56.7404876015198	18.2182905087601	Monocyte to macrophage differentiation factor	Autophagy-related protein 3
gene:Smp_312620	1.03604218537612e-08	0.999999989639578	22.9601479760138	36.6404222971505	23.3824733480333	0.628433508170905	Monocyte to macrophage differentiation factor 2	Preprotein translocase subunit SECE
gene:Smp_312630	0	1	5.0814293440813	5.0897262338146	995.77734824564	195.63654413629	Dynein light chain 1, cytoplasmic	 30 3pie_A 5'->3' exoribonuclease   27.7      21 0.00064   31.4   0.0   36   36-71    178-219 (1155)
gene:Smp_312640	0	1	0.0650150597424738	0.0641167267399724	26.5307884570285	413.934844138186	Hypothetical protein	Prolactin, PRL
gene:Smp_312650	0	1	0.00785927916662915	0.0053115835074622	0.812668670101011	154.871998738276	Dipeptide and tripeptide permease B	Claudin-15
gene:Smp_312730	0	1	0.0941697054691817	0.0937001578372994	71.8823575754405	767.249727569233	Centrosomal protein of 135 kDa	Smooth muscle myosin heavy chain
gene:Smp_312770	0	1	2.25768800648596	2.2591404697774	778.001840482756	344.374003956786	Ras-related protein Ral-A	RND3/RHOE small GTP-binding protein
gene:Smp_312820	0	1	2.61538893629914	2.6176228529848	752.812208479008	287.587660457689	Probable palmitoyltransferase ZDHHC8	E3 ubiquitin-protein ligase ARIH1
gene:Smp_312860	2.31107621928572e-09	0.999999997688924	0.0309631844516268	0.0117098032666395	0.224400256833002	20.0074376542084	Zinc finger protein 445	Zinc finger protein 64, isoforms 1
gene:Smp_312910	1.11022302462516e-16	1	2.49848272023946	2.50795441702762	157.794290862307	62.9115147575665	Hypothetical protein	Carbohydrate-responsive element-binding protein
gene:Smp_312950	0	1	0.316444543576033	0.31637184314267	1183.0582410897	3739.47651478503	Transmembrane emp24 domain-containing protein 5	SEC14-like protein 4
gene:Smp_312990	0	1	2.46230904803486	2.46358228512512	1125.29999178423	456.767919933402	Kinesin-like protein KIF21B	Kinesin, kinesin heavy chain
gene:Smp_313110	2.75662670579102e-07	0.999999724337329	6.46018077643209	6.82322535760606	40.8042664064542	5.97166765237459	50S ribosomal protein L25	Microprocessor complex subunit DGCR8
gene:Smp_313210	0	1	3.33318359649556	3.3363560402074	975.883884013041	292.492920027797	Potassium voltage-gated channel subfamily A member 2	Paddle chimera voltage gated potassium channel KV
gene:Smp_313330	0.00490127502603177	0.995098724973968	2.36426432948285	2.39704701026609	39.6639852327479	16.5411919719688	Core protein VP3	Alpha-ketoglutarate-dependent taurine dioxygenase
gene:Smp_313490	0	1	6.52132532442349	6.55880585666744	384.260973142568	58.5785573594059	Coiled-coil domain-containing protein 162	RHO-associated kinase
gene:Smp_313530	0.00225215396340639	0.997747846036594	0.330678004345307	0.307518646020905	3.52472185885973	11.4843334480585	Hypothetical protein	Protein (epidermal growth factor receptor pathway substrate 15)
gene:Smp_313560	2.72114157318093e-07	0.999999727885843	0.406760281469037	0.406730785894038	3253.52599520373	7999.22710729716	alkaline phosphatase	Alkaline phosphatase
gene:Smp_313630	0.0157473785477773	0.984252621452223	0.27070366084233	0.180259916486912	0.568095890378235	3.19701297129587	Apolipoprotein A-IV	Syntaxin-10, SYN10
gene:Smp_313750	2.77576850393757e-10	0.999999999722423	0.314535417973274	0.314204155087314	258.572648433831	822.966540084179	Inhibitor of growth protein 3	Protein YNG1, ING1 homolog 1
gene:Smp_313840	0	1	2.09715049222673	2.09855352438477	652.660290665847	310.99959927014	Tonsoku-like protein	3ANK, 3 ankyrin repeats
gene:Smp_313980	0	1	19.9356198380223	20.0215832395804	1754.03030095542	87.5974723944845	Tubulin beta-4B chain	Tubulin beta-2B chain
gene:Smp_313990	3.41948691584548e-14	0.999999999999966	45.7105579495555	54.015422530534	115.6466286644	2.1311778941287	Tubulin beta chain	Tubulin beta-2B chain
gene:Smp_314030	0	1	0.000147483211997271	3.61780551333452e-06	0	2764.09657320908	Hypothetical protein	Hnrpa1 protein, fragment
gene:Smp_314110	0	1	8.47212203768138	8.48601694895745	1814.95096904969	213.866660860626	Lysosomal alpha-mannosidase	Alpha-mannosidase 2
gene:Smp_314120	0	1	3.16559771134109	3.17021102414362	591.862646895757	186.688185826807	Zinc transporter ZIP3	Thiamine transporter THIA
gene:Smp_314170	0	1	12.8384708830014	13.097249306628	238.289350399838	18.184610549197	Endoglycoceramidase	Endoglycoceramidase II
gene:Smp_314200	0	1	0.333414374754588	0.333355424640111	1499.17087956771	4497.23458867353	Probable deferrochelatase/peroxidase YfeX	Melanin biosynthesis protein TYRA, putative
gene:Smp_314240	0	1	10.1321600643545	10.3469571546052	174.947670893277	16.8990939760398	Tctex1 domain-containing protein 3	Cytoplasmic dynein light chain
gene:Smp_314250	0	1	0.0345588691440889	0.0345358633674123	576.403882250357	16690.2888964873	E3 ubiquitin-protein ligase MARCH2	ERAD-associated E3 ubiquitin-protein ligase DOA10
gene:Smp_314280	0	1	0.227215550928895	0.225329528353597	36.7101808627504	162.952134306372	Trafficking protein particle complex subunit 5	ZGC 92866, trafficking protein particle complex protein 2
gene:Smp_314360	0	1	0.0021511009141747	5.28704716305147e-05	0	189.131494138448	Phenylalanine--tRNA ligase alpha subunit	Phenylalanyl-tRNA synthetase alpha chain
gene:Smp_314500	0	1	19.922719694472	20.0795503273459	963.556872709633	47.9774726774819	A disintegrin and metalloproteinase with thrombospondin motifs 20	A disintegrin and metalloproteinase with thrombos motifs 13
gene:Smp_314620	0	1	0.362523518680315	0.361736350824864	116.500263802673	322.076136870114	Membrane-bound transcription factor site-1 protease	Protease CSPB
gene:Smp_314640	0	1	0.475956975600259	0.4758621076786	1045.44152074562	2196.95316196649	thioredoxin peroxidase	1-Cys peroxiredoxin
gene:Smp_314730	1.12938547403019e-10	0.999999999887061	0.485873866742618	0.484793786985686	91.769590445801	189.30676294051	Chromosome-anchoring protein RacA	HEN1
gene:Smp_314740	4.08136746621324e-09	0.999999995918633	2.00629063300163	2.0076353084305	597.528651624927	297.623065684654	Hypothetical protein	Leucine-rich repeat flightless-interacting protei
gene:Smp_314750	0	1	23.6533428130938	24.0595329136909	533.650883511192	22.1708497041734	Neuron navigator 3	Neuron navigator 2 isoform 4
gene:Smp_314790	0	1	8.89590347104077	8.89784430027105	14397.073539422	1618.03174736834	DNA-directed RNA polymerase subunit beta	Hypothetical protein TM1631
gene:Smp_314990	5.28466159721575e-13	0.999999999999472	17.473870839337	21.0140156771563	38.8818761987304	1.84075888379623	Transmembrane protein 231	Transportan in bicellar solution with [DMPC]/[DHPC]=0.33
gene:Smp_315000	0	1	3.93018266632572	3.95659782387086	174.547540535004	44.1080904164348	Hypothetical protein	Endo-1,4-beta-xylanase A
gene:Smp_315060	0	1	12.3455616532969	12.3895036521065	1272.24837066856	102.678405152715	Annexin B11	Annexin A4
gene:Smp_315070	0	1	3.60399532838669	3.62863357786394	152.517686877213	42.0244693406605	Serpin B9	Maspin precursor
gene:Smp_315110	0	1	0.330571147919242	0.330199495324836	236.537781529359	716.368386031916	Chromosome-anchoring protein RacA	HEN1
gene:Smp_315360	0	1	4.63798117531902	4.6541633986666	416.129651988137	89.4023425291341	GAS2-like protein pickled eggs	Growth-arrest-specific protein 2
gene:Smp_315420	0	1	2.74466788160309	2.74503000727574	5259.86912726222	1916.13631290763	Major vault protein	MVP, major vault protein
gene:Smp_315480	0	1	0.190916376604768	0.187399685039929	17.1375944782741	91.4927924119536	Hypothetical protein	DAP epimerase, diaminopimelate epimerase
gene:Smp_315500	0	1	21.1721271813136	21.6967222444509	331.805633873961	15.2833530758927	Otopetrin-2	Integron gene cassette protein HFX_CASS2
gene:Smp_315510	0	1	32.092100741307	43.2767504753748	47.8373113002883	1.09561238481882	Citrate/succinate antiporter	Colicin D immunity protein
gene:Smp_315560	3.08910490520731e-06	0.999996910895095	3.52167535617296	3.57473093406968	67.5635445132657	18.8931134817008	Sperm-associated antigen 1	Exodeoxyribonuclease VII small subunit
gene:Smp_315600	0	1	29.3529673542845	33.0130702822027	101.700631887297	3.0709201027912	Protocadherin-11 X-linked	EP-cadherin, C-cadherin
gene:Smp_315610	0	1	5.6910027299273	5.80022956639256	99.0633229972009	17.0709313430019	Troponin C, skeletal muscle	Myosin regulatory light chain
gene:Smp_315650	0.00265364419120151	0.997346355808798	0.255702308396839	0.217990732756079	1.70113881101279	7.83959428953101	Interleukin-1 receptor type 2	Insulin receptor, IR
gene:Smp_315690	0.0047163108074576	0.995283689192542	3.86341694064049	4.59602367567679	7.13448875542172	1.54449346208376	Endoglycoceramidase	Endoglycoceramidase II
gene:Smp_315720	0	1	5.72972972088534	5.93408137188817	54.6144260839846	9.19520341071825	D(3) dopamine receptor	Chimera protein of human 5-hydroxytryptamine RECE and E. coli soluble cytochrome...
gene:Smp_315730	0	1	5.85298762667256	5.85670253190822	3042.90504402562	519.551139984035	Hillarin	Putative protease
gene:Smp_315740	0	1	0.483748270001415	0.483685954470909	1593.6802527141	3294.87635752798	39S ribosomal protein L37, mitochondrial	Uncharacterized NTF-2 like protein
gene:Smp_315760	0	1	33.4100474736966	41.7996822447416	64.2121453739268	1.52642664070744	Complement C1q tumor necrosis factor-related protein 3	Collagen alpha 1(VIII) chain
gene:Smp_315770	0	1	0.311948605834079	0.311852863011947	891.322222047428	2858.17194336501	Small subunit processome component 20 homolog	E3 ubiquitin-protein ligase ARIH1
gene:Smp_315780	0	1	14.8377037438298	14.8601254765888	3647.46689651527	245.443976970897	Tensin	Tensin-like C1 domain-containing phosphatase
gene:Smp_315800	0	1	10.2476395747949	10.2921544081035	850.359457247303	82.6130761343576	Transcription factor 7-like 1	LEF-1 HMG, protein (lymphoid enhancer-binding factor)
gene:Smp_315810	0	1	5.03747200177465	5.03976077881486	3535.81835778821	701.57654606215	Microtubule-actin cross-linking factor 1, isoforms 1/2/3/5	458 2nyt_A Probable C->U-editing e  21.7      33 0.00099   39.1   0.0   19 1003-1021   83-104 (190)
gene:Smp_315820	7.32747196252603e-15	0.999999999999993	2.1536008553658	2.15779119227928	236.250576552335	109.481862510928	Centrosomal protein of 78 kDa	TMD-1, tropomodulin TMD-1
gene:Smp_315830	0	1	0.15985100280596	0.159618295961327	229.18494917267	1435.88397313325	5-hydroxytryptamine receptor 2A	Human M2 muscarinic acetylcholine, receptor T4 LY fusion protein
gene:Smp_315840	0	1	24.5903226033292	25.056320201399	504.46855441539	20.1237846244168	Kinase D-interacting substrate of 220 kDa	Polyhomeotic-like protein 3
gene:Smp_315870	0	1	0.463645614847118	0.463483374225555	609.388822831839	1314.81347959104	NADH dehydrogenase (ubiquinone) complex I, assembly factor 6	Dehydrosqualene synthase
gene:Smp_315880	0	1	7.22321805656318	7.41237867866123	96.9777981285245	13.0745714085997	FMRFamide receptor	Neurotensin receptor type 1, lysozyme chimera
gene:Smp_315890	0	1	2.2417345486882	2.24322807487741	741.751982383563	330.657216004819	Lysine-specific demethylase 7A	PHF8, PHD finger protein 8
gene:Smp_315900	0	1	11.7710293588361	11.7754220082465	11483.7039051739	975.217375896315	Plasma membrane calcium-transporting ATPase 3	Sarcoplasmic/endoplasmic reticulum calcium ATPase
gene:Smp_315990	0.0459047487770012	0.954095251222999	3.61589878794874	5.26932041507846	3.30563829623236	0.619234518884915	NADH dehydrogenase [ubiquinone] iron-sulfur protein 6, mitochondrial	Uncharacterized protein
gene:Smp_316000	0	1	0.450903217590152	0.450220874772677	144.084405193745	320.042696949027	Protein arginine N-methyltransferase 7	TRNA (adenine-N(1)-)-methyltransferase
gene:Smp_316030	0	1	0.179493226109335	0.179287274137388	284.070155663888	1584.48704269695	NTF2-related export protein 2	P15
