	PPEE	PPDE	PostFC	RealFC	data.libraries..SmLE.PZQ.ER.RNA.juv.m.1.SmLE.PZQ.ER.RNA.juv.m.1_rsem.isoforms.results_Mean	data.libraries..SmLE.PZQ.ER.RNA.adu.m.1.SmLE.PZQ.ER.RNA.adu.m.1_rsem.isoforms.results_Mean	GFF_annotation	HHPred_annotation
transcript:Smp_324450.1	0	1	0.293700492891185	0.290557335249906	37.4335187521422	128.857917651906	DNA-directed RNA polymerase, mitochondrial	Alpha-14 giardin
transcript:Smp_324610.1	0.00095198572805566	0.999048014271944	0.376744232276035	0.365125127505916	11.2220086929172	30.7520808505852	Polyprenol reductase	Isoprenylcysteine carboxyl methyltransferase
transcript:Smp_324900.1	0.000412438182315844	0.999587561817684	0.316742632167007	0.313429958299153	37.0638951618901	118.274465732229	Hypothetical protein	Doppel protein, prion-like protein
transcript:Smp_325000.1	0.0271920484026213	0.972807951597379	0.484777770360896	0.477963528745558	20.7149692029201	43.3509845866566	Protein phosphatase 1 regulatory subunit 3B	Protein phosphatase 1, regulatory (inhibitor) subunit 3B
transcript:Smp_325230.1	0	1	6.34825596191731	6.53784968322918	105.755794234126	16.1674588524779	Flotillin-2	Flotillin 2
transcript:Smp_325340.1	1.15207871437262e-05	0.999988479212856	0.0653662763293407	0.0508910867812819	1.87443422839652	37.018767660148	Cytoplasmic polyadenylation element-binding protein 1	Cytoplasmic polyadenylation element-binding prote
transcript:Smp_325350.1	0	1	0.354410674423444	0.352324369542896	62.5135057386095	177.450065620006	MICOS complex subunit MIC27	TENA homolog
transcript:Smp_325350.2	0	1	0.354410674423444	0.352324369542896	62.5135057386095	177.450065620006	MICOS complex subunit MIC27	TENA homolog
transcript:Smp_325370.1	0	1	3.74311521056788	3.78769650113369	133.646060241825	35.2768980399619	Hypothetical protein	Gamma-glutamyl phosphate reductase
transcript:Smp_325420.1	0	1	7.85648814590231	8.01579348323524	197.841794378641	24.6727459804749	Aquaporin-3	Glycerol uptake facilitator protein
transcript:Smp_325440.2	4.48126169172447e-07	0.999999551873831	11.6094458892009	19.4406016161702	15.0942308034601	0.766942560815441	Transactivator/viroplasmin protein	RIO1 serine protein kinase
transcript:Smp_325510.1	0.00135418757103067	0.998645812428969	0.446691751473999	0.445177443030932	93.2741851555777	209.533827109623	Innexin unc-7	Hypothetical protein AT5G08430
transcript:Smp_325820.1	0.0272160689025098	0.97278393109749	0.146747939509311	0.0966851426827802	0.935026638449131	9.7642694712643	Hypothetical protein	Dual specificity mitogen-activated protein kinase kinase 7
transcript:Smp_325960.1	1.27529996563069e-07	0.999999872470003	0.0497128300431683	0.0334014461329213	1.10596711540729	33.4007424860078	Tetratricopeptide repeat protein 16	Protein farnesyltransferase/geranylgeranyltransferase type-1 subunit alpha
transcript:Smp_326160.1	0.00533545539910152	0.994664544600898	0.467123811507959	0.457797364253095	14.9904896123754	32.7566578789699	Arylsulfatase A	C-terminal domain of the DNA polymerase III subun
transcript:Smp_326540.1	0	1	0.0437177098131241	0.0348788326864863	2.15407859204188	62.0356140689694	Hypothetical protein	DNAD-like replication protein
transcript:Smp_326550.1	0	1	0.0290685911345584	0.0113620313015326	0.347299502332468	31.4367979228568	Hypothetical protein	CASSIICOLIN
transcript:Smp_326560.1	0	1	0.00998182520605243	0.000172767500890001	0	57.8712563039093	Hypothetical protein	CASSIICOLIN
transcript:Smp_326580.1	1.31408262316057e-06	0.999998685917377	0.0777914178745191	0.0261196893544667	0.257341418455971	10.2252449459838	Hypothetical protein	Periplasmic protein related to spheroblast format
transcript:Smp_326610.1	0	1	0.0342162503254154	0.0294697178140522	3.4287569556579	116.677814160819	Female-specific protein 800	Nitrogen fixation protein
transcript:Smp_326620.2	0.00241816109468418	0.997581838905316	2.40817856558986	2.43439143630648	74.9890265203437	30.7981212420522	Cysteine-rich DPF motif domain-containing protein 1	Zinc finger protein 406
transcript:Smp_326760.1	1.82487358557637e-12	0.999999999998175	0.185469432167289	0.17222845000726	6.06594943191614	35.2684306638074	X-linked retinitis pigmentosa GTPase regulator	GTP binding regulator
transcript:Smp_326980.1	5.0832539022494e-07	0.99999949167461	0.0450649911109254	0.0400279873536015	4.34198475342731	108.713546727006	Uncharacterized protein C22E12.18	Telomeric repeat-binding factor 2
transcript:Smp_327170.1	0.000797358869176534	0.999202641130823	0.101019097704528	0.0800135255865777	1.95381887010283	24.5335862962681	Putative eggshell protein	Transmembrane protein GP41
transcript:Smp_327400.2	0.00133478000745102	0.998665219992549	0.298089739389827	0.283785698848539	7.97611271048178	28.1313501204798	Ubiquinone biosynthesis protein COQ4 homolog, mitochondrial	ALR8543 protein
transcript:Smp_327500.1	1.14498854841827e-09	0.999999998855011	0.410931703583879	0.408688120351953	61.5271741185911	150.562456242664	Ubiquinone biosynthesis protein COQ4 homolog, mitochondrial	ALR8543 protein
transcript:Smp_327530.1	0.0415769167845602	0.95842308321544	9.71973471312302	106.323898632123	5.49377143196885	0.0417641988562864	Protein FAM166B	RIIA-RIIB membrane-associated protein
transcript:Smp_327530.2	0.00568326450105938	0.994316735498941	0.302472087601799	0.288940878152277	8.5319305037954	29.5529007512521	Protein FAM166B	RIIA-RIIB membrane-associated protein
transcript:Smp_327640.1	1.11022302462516e-15	0.999999999999999	2.23057543907669	2.23550242321685	320.192187317966	143.224998983898	Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 1	CAP-specific mRNA (nucleoside-2'-O-)-methyltransf
transcript:Smp_327680.1	3.90280114592745e-06	0.999996097198854	0.229204285486329	0.226137462391404	32.5845621565343	144.126056944509	DNA mismatch repair protein MutS	Uncharacterized protein YHFX
transcript:Smp_327770.1	0	1	0.0471085354785062	0.0383184249068017	2.37220328063668	62.1586117430634	Hypothetical protein	Chrac-16
transcript:Smp_327830.1	0.00608596627328661	0.993914033726713	0.172736587373352	0.147855098536404	2.80919962736921	19.05731425075	Hepatic leukemia factor	CAAT/enhancer binding protein beta
transcript:Smp_327950.1	0.000944387077951525	0.999055612922048	6.53120963000725	9.01637577871551	11.498501097829	1.26639989506609	Endothelin-converting enzyme 2	ECE-1, endothelin-converting enzyme 1
transcript:Smp_327950.2	7.56460917172852e-06	0.999992435390828	2.28396528930253	2.30706876235261	73.518993702574	31.861175624429	Endothelin-converting enzyme 2	ECE-1, endothelin-converting enzyme 1
transcript:Smp_328150.1	0.000323892876943455	0.999676107123057	0.0258800035530007	0.000455118478819866	0	21.9623005445313	Endothelin-converting enzyme 2	ECE-1, endothelin-converting enzyme 1
transcript:Smp_328350.1	3.26616511614475e-12	0.999999999996734	0.4434644761231	0.442073750889355	101.443808630198	229.485210756339	D-tyrosyl-tRNA(Tyr) deacylase	O145, D-Tyr-trnaTyr deacylase, ORF_O145
transcript:Smp_328540.1	0	1	0.459323401784524	0.458589173248007	193.655464147317	422.297100657567	Protocadherin gamma-A6	EP-cadherin, C-cadherin
transcript:Smp_328620.1	0.00519207650911724	0.994807923490883	0.275586454194137	0.261101195994929	7.47843826246142	28.6702143281138	NADH-quinone oxidoreductase subunit B	DNA primase
transcript:Smp_328630.1	1.15488643426254e-07	0.999999884511357	0.096868882079473	0.091657262877549	9.0989241478742	99.3702767167881	E3 ubiquitin-protein ligase UBR1	Signaling protein
transcript:Smp_328780.1	0.000112422945387713	0.999887577054612	0.104198020431483	0.101016565173403	16.3017616161408	161.466106301381	Cingulin	CI, CI repressor
transcript:Smp_329010.1	7.76613061637121e-08	0.999999922338694	0.445395016802726	0.445036788594773	395.121789025787	887.853204013845	Lysosome membrane protein 2	Lysosome membrane protein 2
transcript:Smp_329110.2	3.03448802752015e-08	0.99999996965512	6.97610907452049	7.40288101004127	59.4391298956504	8.02053970677276	Mitogen-activated protein kinase kinase kinase 1	NF-kappa-beta-inducing kinase
transcript:Smp_329260.1	0.00709056138373221	0.992909438616268	0.401603399143635	0.396441712841048	26.3471789653094	66.4743736458106	Annexin A4	Annexin A8
transcript:Smp_329330.1	0	1	0.203083227537281	0.199067982694491	22.6481485972768	113.811159438031	Protein S100-G	Calmodulin-related protein, putative
transcript:Smp_329590.1	0	1	0.00116232074329647	0.000491579872442866	0.409813412752312	853.998547311109	40S ribosomal protein S13	40S ribosomal protein S13, putative
transcript:Smp_329880.1	0.0170080961989864	0.982991903801014	0.0670693108954407	0.0439369467669453	1.00620494616285	23.1187110493385	PRAME family member 6	Dual specificity protein kinase TTK
transcript:Smp_329900.1	5.74720978585574e-08	0.999999942527902	3.26135209823079	3.28759205451421	162.471931906214	49.4127778909216	Cyclin-dependent kinase 16	Cell division protein kinase 16
transcript:Smp_330160.1	0	1	0.498780972303598	0.498368331923547	347.148924006011	696.581058797987	30S ribosomal protein S18, chloroplastic	Chromosome segregation protein SMC
transcript:Smp_330260.1	0.0242614826706261	0.975738517329374	0.477578321432707	0.474147965580565	41.4012155014032	87.3281697434843	Acetylcholinesterase	CAP-Gly domain-containing linker protein 4
transcript:Smp_330470.1	1.69966770657837e-08	0.999999983003323	0.136321439076637	0.134695379070315	41.0189439389101	304.595430580448	Hypothetical protein	Zinc finger protein 406
transcript:Smp_330500.2	8.6799210596844e-08	0.999999913200789	3.29623559877584	3.3316128913217	124.003355134493	37.2132186571038	Forkhead box protein N4	CENP-T, centromere protein T
transcript:Smp_330570.1	0.00643260294087022	0.99356739705913	0.116887673522403	0.0403840722238115	0.257341418455971	6.60997177932789	TGACG-sequence-specific DNA-binding protein TGA-1A	Ephrin type-A receptor 1
transcript:Smp_330630.1	0	1	0.409336144527735	0.408701949284521	218.286209893933	534.110794569454	Callose synthase 10	Vesicle-associated membrane protein 2
transcript:Smp_330630.2	0.000352940625877762	0.999647059374122	0.46160332053709	0.456905103603381	30.0173763189513	65.7090652547771	Callose synthase 10	Vesicle-associated membrane protein 2
transcript:Smp_330650.1	4.10184108901035e-11	0.999999999958982	2.11866623270703	2.12281171972793	328.507505633753	154.745837543547	Kinesin-associated protein 3	Catenin beta-1, beta-catenin
transcript:Smp_330650.2	3.26392593615887e-05	0.999967360740638	3.56300378311963	3.68013647318519	46.1703398734392	12.5385400364704	Kinesin-associated protein 3	ARM00011
transcript:Smp_330760.1	9.99200722162641e-16	0.999999999999999	0.407354334487778	0.404879130117311	55.5844593660779	137.301249779582	IQ domain-containing protein K	CAM, IQ domain-containing protein G
transcript:Smp_330920.1	1.41407642997304e-05	0.9999858592357	3.20410356988527	3.23873399029267	118.204727138767	36.4902891540606	Cilia- and flagella-associated protein 206	Cytochrome C-553
transcript:Smp_331070.1	2.85877010952618e-09	0.99999999714123	0.123046167948558	0.115934855030759	8.18904056388193	70.7111007570297	Solute carrier family 46 member 3	DI-OR tripeptide\:H+ symporter
transcript:Smp_331170.1	2.40928410111252e-07	0.99999975907159	2.08608274534416	2.09688903411957	120.850354691462	57.6279354009107	GPI inositol-deacylase	Putative cell surface hydrolase
transcript:Smp_331400.1	0.000918144261298881	0.999081855738701	0.02714223965662	0.0222817557156048	2.54765118316671	114.776788609099	Zinc finger homeobox protein 3	Serine/threonine-protein phosphatase 2B catalytic subunit alpha isoform
transcript:Smp_331460.1	5.95096902089587e-07	0.999999404903098	3.54018546919593	3.56510349237577	208.413197510037	58.4520328570446	Uncharacterized protein SJCHGC09800	Omega-ACTX-HV1A, omega-atracotoxin-HV1A
transcript:Smp_331630.2	0.00149597946039304	0.998504020539607	0.327975350311467	0.327232584756293	169.779981525741	518.856364277849	UPF0506 protein SJCHGC02965 (Fragment)	Maurocalcin, MCA
transcript:Smp_331680.1	0	1	0.0132027871550607	0.00624390074167167	0.497769052240166	81.3124093796568	Virulence protein vsdE	IL-4-inducing protein
transcript:Smp_331720.1	0.041734662382688	0.958265337617312	2.17430007089699	2.21283056821161	38.6662808823052	17.4681935128286	Centrosomal protein of 76 kDa	Putative protease
transcript:Smp_331740.1	0.0244765373963672	0.975523462603633	2.41890785784254	2.46359385936241	44.8515093918403	18.1997829239803	Floral homeotic protein APETALA 2	Integrase, IN
transcript:Smp_331860.1	3.84203779901782e-10	0.999999999615796	0.265484084435314	0.264733421946613	148.545022834965	561.139482912375	Elongation factor G, mitochondrial	Elongation factor G
transcript:Smp_332020.1	0.016375171095008	0.983624828904992	0.223986885005507	0.200057772921029	3.71065993595123	18.5879273968021	Acetylcholine receptor subunit alpha-like 2	Acetylcholine receptor gamma subunit
transcript:Smp_332150.1	0.0426289798070645	0.957371020192936	2.34484947669627	2.40066327859793	33.1630491290417	13.8082848985035	Endoglycoceramidase	Endoglycoceramidase II
transcript:Smp_332230.1	1.83186799063151e-14	0.999999999999982	0.496408720138674	0.494512396901627	75.3021574074489	152.285792540932	Glycoprotein 3-alpha-L-fucosyltransferase A	Alpha1,3-fucosyltransferase
transcript:Smp_332230.2	0.000307713516823349	0.999692286483177	0.250642887253435	0.240631736693036	10.3195123038122	42.9166415385146	Glycoprotein 3-alpha-L-fucosyltransferase A	Alpha1,3-fucosyltransferase
transcript:Smp_332370.1	0.000390281141186888	0.999609718858813	2.11636890887037	2.11781011777839	940.773917422016	444.21486677366	Tyrosine-protein kinase Fer	C-FES, proto-oncogene tyrosine-protein kinase FES/FPS
transcript:Smp_332440.1	2.23451437730837e-06	0.999997765485623	0.0717104248123867	0.0472920416145073	1.02104282022376	21.7916136547481	Hypothetical protein	S1P4 first extracellular loop peptidomimetic
transcript:Smp_332470.1	4.85927331705938e-09	0.999999995140727	2.87349860590067	2.88143458376707	390.097016434788	135.376386570254	E3 ubiquitin-protein ligase TRIM9	SET1/ASH2 histone methyltransferase complex subun
transcript:Smp_332530.1	0.0325903097040795	0.96740969029592	0.250506422251841	0.177838596018574	1.0418985069974	5.90490559725033	50S ribosomal protein L34e	Putative type VI secretion protein
transcript:Smp_332600.5	2.93131796613721e-09	0.999999997068682	5.19899332509065	5.23122189313055	390.857343676409	74.7081732416439	Hypothetical protein	EP-cadherin, C-cadherin
transcript:Smp_332700.1	0	1	2.07479812207072	2.07605500095523	1018.09927683361	490.39573412803	Zinc finger protein 239	AART
transcript:Smp_332850.2	0.0293226015974557	0.970677398402544	0.153808131220905	0.152204499650631	46.0489266328721	302.602122102798	CD2-associated protein	Sorbin and SH3 domain-containing protein 1
transcript:Smp_332910.1	3.90984639109249e-08	0.999999960901536	2.51027611577552	2.51105025938208	2809.38172593622	1118.80142778383	Ankyrin-3	Burrh
transcript:Smp_332950.1	6.12732087290624e-13	0.999999999999387	10.580645755091	11.5259799634524	66.979901574006	5.80207860732222	Nucleoporin NDC1	Hypothetical protein 2610018L09RIK
transcript:Smp_332960.1	1.77635683940025e-15	0.999999999999998	2.61435707527175	2.6284913344439	172.159084982596	65.4911042747156	Solute carrier family 35 member F4	Multidrug transporter EMRE
transcript:Smp_333140.1	0	1	3.44921100365377	3.455828640839	733.485610576194	212.238837198744	Rootletin	Smooth muscle myosin heavy chain
transcript:Smp_333190.2	4.01900734914307e-14	0.99999999999996	4.47579557717722	4.66676948612067	48.7000537818479	10.4276386977577	Ras-related protein RIC1	GTP-binding protein GEM
transcript:Smp_333260.2	0	1	84.8366119254034	4892.74063697322	48.9174063697322	0	Mitogen-activated protein kinase kinase kinase 15	Mitogen-activated protein kinase kinase kinase 5
transcript:Smp_333290.1	2.46958786753737e-10	0.999999999753041	0.351405750416212	0.349953290466206	89.6092035601068	256.07904388559	Malignant fibrous histiocytoma-amplified sequence 1	RAB family protein
transcript:Smp_333300.1	9.74581033719168e-05	0.999902541896628	2.17744567541601	2.17918044579844	848.221007212761	389.233125252978	Hypothetical protein	Proto-oncogene protein C-FOS
transcript:Smp_333300.2	0	1	0.00203376130421883	3.49252287246854e-05	0	286.315970227131	Hypothetical protein	Proto-oncogene protein C-FOS
transcript:Smp_333390.2	0	1	103.096815924105	5958.19616873243	59.5719616873243	0	Potassium voltage-gated channel protein eag	MLL3241 protein
transcript:Smp_333400.2	0.00407087585502353	0.995929124144976	6.21238627670992	7.44513239935103	18.0433351079853	2.4148507802976	Ribosomal oxygenase 1	Bifunctional lysine-specific demethylase and histidyl-hydroxylase NO66
transcript:Smp_333480.2	0.000104771450414765	0.999895228549585	2.86318584386311	2.86887264167888	539.030911094173	187.882938593023	Hypothetical protein	Fibrinogen (alpha chain)
transcript:Smp_333520.1	0	1	458.427349537759	26691.2001739742	266.902001739742	0	Cadherin-related tumor suppressor	Cadherin-1
transcript:Smp_333540.1	0.0242693660654906	0.975730633934509	0.26001627573884	0.2519261576319	13.2048622190156	52.4453001690455	Meiosis-specific with OB domain-containing protein	Putative uncharacterized protein
transcript:Smp_333590.1	0.00382878633727313	0.996171213662727	42.9612496925013	2449.3760207489	24.483760207489	0	Cubilin	Cubilin
transcript:Smp_333590.2	0	1	0.476903883699424	0.476071947730612	171.656778270852	360.579988738404	Cubilin	Cubilin
transcript:Smp_333700.2	0	1	93.3318341499341	5388.42411966013	53.8742411966013	0	GATOR complex protein DEPDC5	N6 adenine specific DNA methylase
transcript:Smp_333720.1	0	1	2.75488663800855	2.75762736942937	1012.59540231925	367.191679800844	ELKS/Rab6-interacting/CAST family member 1	Tropomyosin
transcript:Smp_333760.1	2.65343302885412e-14	0.999999999999973	3.14965459387509	3.20513293234481	71.2118671029289	22.2111897622681	Protein-cysteine N-palmitoyltransferase HHAT	RNA polymerase II transcription factor B subunit
transcript:Smp_333780.2	1.27992061393911e-11	0.999999999987201	0.193167582082961	0.192798688987742	241.819323168977	1254.29999784626	Hypothetical protein	Heat-shock transcription factor
transcript:Smp_333920.1	1.58556369478369e-07	0.999999841443631	0.409516179803146	0.408210063157132	105.825609477113	259.257516970481	Potassium channel subfamily K member 18	Potassium channel subfamily K member 10
transcript:Smp_334030.3	0	1	30.5557205732372	37.8175366761167	88.2596923322357	2.32409418197197	Hypothetical protein	Hypothetical protein AF_0060
transcript:Smp_334090.1	0.00542751277869125	0.994572487221309	0.251009889718575	0.25096613499334	2463.69279094845	9816.86346387923	Neuroblast differentiation-associated protein AHNAK	GAG polyprotein, capsid protein
transcript:Smp_334110.2	0.0217749957301223	0.978225004269878	0.0994968686352013	0.0977371105915947	28.672290821948	293.453666444981	Hypothetical protein	Isopentenyl transferase
transcript:Smp_334220.1	0	1	2.4067022410589	2.41321997058777	298.682849869592	123.763569550248	Protocadherin-3	EP-cadherin, C-cadherin
transcript:Smp_334290.1	9.48481999607509e-08	0.9999999051518	2.65816587224877	2.66285966922486	539.468352331832	202.583609632036	Endoplasmic reticulum metallopeptidase 1	CG32412
transcript:Smp_334320.1	0.035661302617973	0.964338697382027	0.193138270938449	0.152138818347733	1.70705089381704	11.2760801238281	Cornifelin	Calpain 13
transcript:Smp_334430.1	8.18821728371111e-05	0.999918117827163	3.28321390759658	3.29926156808199	269.189155128931	81.5837595652438	Arf-GAP with GTPase, ANK repeat and PH domain-containing protein 3	PYK2-associated protein beta
transcript:Smp_334430.2	0.0023516106584236	0.997648389341576	2.788541960251	2.79708154370514	335.951602968424	120.101479668696	Centaurin-gamma-1A	PYK2-associated protein beta
transcript:Smp_334440.2	0.00933365840716971	0.99066634159283	4.06062792721756	4.28338629682242	33.7409358832049	7.86949849590793	Microsomal triglyceride transfer protein large subunit (Fragment)	Tubulin alpha-1B chain
transcript:Smp_334480.1	7.05214984744185e-05	0.999929478501526	2.80508757040982	2.81824259491389	221.762176995629	78.6816560681694	SAM and SH3 domain-containing protein 1	SAM-domain protein samsn-1
transcript:Smp_334530.2	0	1	23.1600084031937	25.0240806547496	170.593281754244	6.80756441357468	UMP-CMP kinase 1	UMP-CMP kinase
transcript:Smp_334580.2	5.79816528123445e-10	0.999999999420183	3.68307666561425	3.69586196284017	444.785174166418	120.339509434764	Leucine-rich repeat serine/threonine-protein kinase 1	KSR2, HKSR2, kinase suppressor of RAS 2
transcript:Smp_334580.3	0	1	0.256000005275906	0.2547784944274	88.9839414748102	349.289267486524	Leucine-rich repeat serine/threonine-protein kinase 1	KSR2, HKSR2, kinase suppressor of RAS 2
transcript:Smp_334870.1	0.0146668653178998	0.9853331346821	0.0774833482003215	0.0681192431531751	3.83857382627063	56.4876010907315	Calcium-dependent secretion activator 1	MUNC13-1, protein UNC-13 homolog A
transcript:Smp_334950.1	4.45421477479613e-13	0.999999999999555	2.20397228717609	2.21093109176294	219.360955750465	99.2110732246494	RNA-binding protein 44	STP-alpha, transcription elongation factor S-II, DNA
transcript:Smp_334970.1	0.0471731593905816	0.952826840609418	0.438496369685262	0.437130004596677	103.009277501207	235.661942941228	25 kDa integral membrane protein	CD63-like protein SM-TSP-2
transcript:Smp_335040.1	0.0097399455845365	0.990260054415463	0.449006930749392	0.448530387666372	297.401603325497	663.070164697156	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase	ICLN protein, SD10511P
transcript:Smp_335050.1	0	1	0.0557257776834209	0.0537991213186614	15.1113695046174	281.060938223153	Sialic acid-binding Ig-like lectin 5	Stage V sporulation protein S (spovs) related Pro
transcript:Smp_335120.2	8.65973959207622e-15	0.999999999999991	66.4265821634378	3818.54299651215	38.1754299651215	0	Molybdopterin synthase sulfur carrier subunit	Molybdopterin converting factor, subunit 1
transcript:Smp_335310.1	8.03040523134069e-06	0.999991969594769	0.0331706119234897	0.01313353395809	0.353428621662766	27.6618073614072	Hypothetical protein	CASSIICOLIN
transcript:Smp_335560.1	7.66486873970962e-12	0.999999999992335	0.285637133708115	0.285456017048359	645.676555587247	2261.93761022628	Complement C1q and tumor necrosis factor-related protein 9B	Collagen alpha1(XV) chain
transcript:Smp_335660.1	0	1	0.43511420295517	0.4344234449471	203.727068484959	468.972673137654	Uncharacterized protein C14orf119	HRAS-like suppressor 2
transcript:Smp_335710.1	2.07466036358239e-05	0.999979253396364	4.49860841929967	4.51217600453794	667.258895228335	147.871841168708	Casein kinase I isoform alpha	Casein kinase I-like
transcript:Smp_335770.1	3.28181926079196e-13	0.999999999999672	2.03188782071788	2.0379984176733	197.357100274371	96.8335983869392	Forkhead box protein J3	HNF-3/FORK head DNA-recognition motif
transcript:Smp_335840.1	0.00786056495619381	0.992139435043806	0.301797027876526	0.280566099102373	5.2813923433747	18.8496995870267	Glucose-6-phosphate 1-dehydrogenase	TRPM7 channel
transcript:Smp_336180.5	0.0197715178631854	0.980228482136815	0.402422688305845	0.389151224524382	10.0388357155723	25.8124440327893	Leishmanolysin-like peptidase	Leishmanolysin
transcript:Smp_336230.1	0.00100817367447759	0.998991826325522	0.228147546159767	0.186071161100819	1.94747852760124	10.5100532743525	Serine/threonine-protein phosphatase PP1-alpha	Serine/threonine-protein phosphatase 5
transcript:Smp_336320.1	1.64623128129371e-07	0.999999835376872	0.357792201239999	0.356690500087261	119.230938315327	334.288049110241	Hypothetical protein	CURM sulfotransferase
transcript:Smp_336340.3	0.000107354009171057	0.999892645990829	3.64327972317334	3.81517093096498	33.635387345278	8.80884139769538	TNF receptor-associated factor 4	TNF receptor-associated factor 6
transcript:Smp_336610.1	0.000226442125828452	0.999773557874172	0.344650218183658	0.343711040491164	137.533776324988	400.16270358391	Stabilizer of axonemal microtubules 1	RV1873
transcript:Smp_336630.1	0	1	0.332767386918686	0.331402279730838	92.884087858392	280.296122015334	ATP-binding cassette sub-family A member 1	MCG1178, multidrug resistance protein 1A
transcript:Smp_336650.1	0.00625811775220797	0.993741882247792	2.95053771532067	2.95587063654064	619.997121790614	209.744484558982	Tight junction protein ZO-1	Chromodomain-helicase-DNA-binding protein 7
transcript:Smp_336650.2	0	1	0.00787345510507559	0.000135990796769647	0	73.5243878964019	Schwannomin-interacting protein 1	Chromodomain-helicase-DNA-binding protein 7
transcript:Smp_336720.1	4.30001589890594e-11	0.999999999957	0.482930655081869	0.480682324230269	63.3870127020081	131.879627527968	Hypothetical protein	Programmed cell death 6-interacting protein
transcript:Smp_336780.1	0	1	4.79113749235445	4.84121971231587	210.156178600757	43.4018241041823	Thrombospondin-4	BDNF/NT-3 growth factors receptor
transcript:Smp_336870.1	1.16644508718622e-07	0.999999883355491	51.8884769847386	2970.26635157153	29.6926635157153	0	Discoidin domain-containing receptor 2	Epithelial discoidin domain-containing receptor 1
transcript:Smp_336870.2	0.0219453206899737	0.978054679310026	2.51055156819707	2.51435468454553	572.712909741839	227.771272571478	Discoidin domain-containing receptor 2	Epithelial discoidin domain-containing receptor 1
transcript:Smp_337010.1	0.00113892038392771	0.998861079616072	2.184625734096	2.18930114595043	318.108454812253	145.295937194013	Serine/threonine-protein kinase B-raf	Serine/threonine-protein kinase B-RAF
transcript:Smp_337060.1	1.22942311886476e-09	0.999999998770577	0.148512906312636	0.147059866762955	49.4116081761675	336.054551560011	APOBEC1 complementation factor	U4/U6 snRNA-associated-splicing factor PRP24
transcript:Smp_337130.2	0.00410671242853244	0.995893287571468	0.248149625923633	0.24781476424318	319.081485408414	1287.61096311295	Ras-related protein Rab-11A	Oncogene C-MEL, RAS-related protein RAB-8A
transcript:Smp_337150.1	2.4740209880747e-12	0.999999999997526	2.2222795913588	2.22691279246931	336.900611108714	151.280437707321	Pikachurin	Neurexin-1-alpha
transcript:Smp_337240.1	3.98972410664555e-10	0.999999999601028	0.480097269052454	0.478160917748543	73.6164894511622	153.968476111846	Hypothetical protein	P2Y purinoceptor 12, soluble cytochrome B562
transcript:Smp_337260.2	0.00937637605386465	0.990623623946135	3.49575027492985	3.50858393454829	391.285228760345	111.515115562248	Neural proliferation differentiation and control protein 1	E1_peptide, genome polyprotein
transcript:Smp_337410.1	0.000128899291565898	0.999871100708434	0.022819234284895	0.000400057739046703	0	24.9863918304118	Tumor susceptibility gene 101 protein	Suppressor protein STP22 of temperature- sensitive alpha-factor receptor and arginine...
transcript:Smp_337480.1	0	1	0.121409956108964	0.116860438563172	12.9322717924942	110.739813637726	Serine/threonine-protein kinase PAK mbt	Serine/threonine-protein kinase PAK 4
transcript:Smp_337560.2	4.56359789957617e-08	0.999999954364021	2.46552859710381	2.48957894902231	86.9903171135489	34.9357956124328	Macrolide export ATP-binding/permease protein MacB 1	Fibrinogen alpha chain
transcript:Smp_337740.1	0.000476992538033683	0.999523007461966	2.03483576387747	2.04888131656496	86.5608076657148	42.2427195527629	Histone H2A type 1	Histone H2A-IV
transcript:Smp_337830.3	0.000883284885614177	0.999116715114386	0.313803607850244	0.311502546127497	53.2625926969431	171.008161357624	Biogenesis of lysosome-related organelles complex 1 subunit 2	Heat shock factor-binding protein 1
transcript:Smp_337860.2	0.0223594170572452	0.977640582942755	3.43289173149857	3.44080563331853	606.606663028526	176.290764319392	Protein arginine N-methyltransferase 3	Protein arginine N-methyltransferase 3
transcript:Smp_337900.1	5.0682295141824e-05	0.999949317704858	0.0377573276473369	0.0300792473873975	2.15182732236854	71.8610576274025	NA	NA
transcript:Smp_340010.1	0	1	0.0599910694482346	0.0581658280838487	17.1691496702812	295.337805338843	Putative eggshell protein	Glucoamylase A
transcript:Smp_340060.1	0.00722149106310443	0.992778508936896	2.22767765084494	2.22807976295322	3901.11623828236	1750.88164362392	trypsin-like serine protease	Pro-phenoloxidase activating enzyme-I
transcript:Smp_340100.3	7.67882220031879e-08	0.999999923211778	50.1405625072987	2868.27816189143	28.6727816189143	0	Transcriptional adapter 2-beta	Ubiquitin-conjugating enzyme E2 L3
transcript:Smp_340130.2	4.938105480079e-11	0.999999999950619	0.322019967719426	0.32201024341463	12875.0748105624	39983.453488719	20 kDa calcium-binding protein	Centrin-2
transcript:Smp_340170.4	0.000551880239519353	0.999448119760481	2.35968155877202	2.37129677897197	159.180718153503	67.1223469778916	5'-nucleotidase domain-containing protein 3	Cytosolic IMP-GMP specific 5'-nucleotidase
transcript:Smp_340200.1	3.33488792136905e-12	0.999999999996665	3.17601525566096	3.19024673717808	279.73231636658	87.6767337897583	POU domain, class 4, transcription factor 3	Protein PIT-1, GHF-1
