	PPEE	PPDE	PostFC	RealFC	data.libraries..SmLE.PZQ.ES.RNA.juv.m.1.SmLE.PZQ.ES.RNA.juv.m.1_rsem.isoforms.results_Mean	data.libraries..SmLE.PZQ.ES.RNA.adu.m.1.SmLE.PZQ.ES.RNA.adu.m.1_rsem.isoforms.results_Mean	GFF_annotation	HHPred_annotation
transcript:Smp_332090.1	0.0220933206423224	0.977906679357678	2.45855286013336	2.47862419546183	94.7900719591045	38.2370533986863	Alpha-ketoglutarate-dependent dioxygenase alkB homolog 7, mitochondrial	Alpha-ketoglutarate-dependent dioxygenase ALKB HO mitochondrial
transcript:Smp_332150.1	5.76563563559063e-09	0.999999994234364	5.02654400254288	5.38780083823358	31.5967604632471	5.85635649910355	Endoglycoceramidase	Endoglycoceramidase II
transcript:Smp_332190.2	0	1	3.29000221191815	3.29415141361465	956.890955057859	290.474812295819	Putative aminopeptidase W07G4.4	Cytosol aminopeptidase
transcript:Smp_332270.1	1.4432899320127e-15	0.999999999999999	2.32689050119794	2.33038662268873	465.499580352589	199.746373393312	Partitioning defective 3 homolog	Disks large homolog 4
transcript:Smp_332370.1	7.36217153907148e-09	0.999999992637828	2.10918678653448	2.11095745634692	695.973046091309	329.690176570934	Tyrosine-protein kinase Fer	C-FES, proto-oncogene tyrosine-protein kinase FES/FPS
transcript:Smp_332440.1	0.0166724702975831	0.983327529702417	0.143044158380388	0.0980454325200295	0.972737818074327	10.013290150447	Hypothetical protein	S1P4 first extracellular loop peptidomimetic
transcript:Smp_332470.1	1.11022302462516e-16	1	5.17272149988999	5.21201913606753	291.270257045294	55.8762600924878	E3 ubiquitin-protein ligase TRIM9	SET1/ASH2 histone methyltransferase complex subun
transcript:Smp_332480.3	0	1	3.60898489649704	3.61748179883904	584.604211495142	161.598058866464	Tumor necrosis factor receptor superfamily member 16	Tumor necrosis factor receptor superfamily member
transcript:Smp_332520.2	0.0175538359135133	0.982446164086487	3.89338563759285	4.02346391420536	47.0935601761963	11.6972157674612	RIB43A-like with coiled-coils protein 2	Putative lipoate-protein ligase A subunit 2
transcript:Smp_332550.2	7.40582706271198e-10	0.999999999259417	5.18782086906623	5.23986139534058	221.921164407536	42.3443959778941	Protein Wnt-4	Protein WNT-8, XWNT-8
transcript:Smp_332600.5	0.00409127895453332	0.995908721045467	7.86387885373367	7.96591386679007	282.028286265906	35.3956409574958	Hypothetical protein	EP-cadherin, C-cadherin
transcript:Smp_332600.7	2.97651039584679e-05	0.999970234896042	0.468429642367727	0.468050696136383	345.553714692335	738.294028911523	Hypothetical protein	Receptor-type tyrosine-protein phosphatase MU
transcript:Smp_332600.8	4.38538094726937e-14	0.999999999999956	3.61387507402128	3.61717877809764	1506.27009803642	416.414011762173	Hypothetical protein	Meprin A subunit beta
transcript:Smp_332600.9	0.0447138250669133	0.955286174933087	2.95447684300735	2.96111771407095	458.673617452763	154.892189559416	Hypothetical protein	Receptor-type tyrosine-protein phosphatase MU
transcript:Smp_332690.1	0	1	2.38672112675994	2.39057450653067	452.785058317226	189.398469420326	Protein AF-17	PHD finger protein 6
transcript:Smp_332700.1	0	1	2.3264783449001	2.3285896262083	770.004840882409	330.668635778449	Zinc finger protein 239	AART
transcript:Smp_332720.1	0.011428848837729	0.988571151162271	0.446931824337523	0.441001712332519	21.6375187501345	49.0771535070415	Coiled-coil domain-containing protein 191	Putative translocated intimin receptor protein (translocated intimin receptor TIR)...
transcript:Smp_332730.1	0	1	0.414671489636344	0.414605201881765	1926.86344985625	4647.47980743793	cAMP-dependent protein kinase type II regulatory subunit	CAMP-dependent protein kinase type II-alpha regul subunit
transcript:Smp_332780.1	6.94843019632962e-06	0.999993051569804	2.55530207730341	2.56962080409382	146.893270595834	57.1592408318742	Hypothetical protein	DNA binding protein GT-1
transcript:Smp_332850.1	0	1	2.70411523095269	2.70653497191467	1003.2091195513	370.65549295005	SH3 domain-containing kinase-binding protein 1	Growth factor bound protein 2
transcript:Smp_332850.2	0	1	0.0909196911768004	0.0899735659277711	45.4909670655979	505.704835200876	CD2-associated protein	Sorbin and SH3 domain-containing protein 1
transcript:Smp_332860.2	0.00609113451348287	0.993908865486517	2.04919477559302	2.05101848032305	621.035249363529	302.788465894716	Rho GTPase-activating protein 8	RHO-GTPase-activating protein 1
transcript:Smp_332860.3	1.37030942148897e-10	0.999999999862969	0.346361849781628	0.346003568508453	332.225424420341	960.198086444127	Rho GTPase-activating protein 1	P50-rhogap
transcript:Smp_332910.1	0	1	3.79574082946137	3.79824235851458	2234.21087995844	588.214939082666	Ankyrin-3	Burrh
transcript:Smp_332910.2	0.000107555676130522	0.999892444323869	2.44863250855274	2.4556999861257	264.913919240235	107.871223576582	Ankyrin-2	Burrh
transcript:Smp_332960.1	0.00010091214483543	0.999899087855165	2.27192453664833	2.28238741833252	146.023156083751	63.9726327952862	Solute carrier family 35 member F4	Multidrug transporter EMRE
transcript:Smp_333140.1	0	1	3.87238533001842	3.88241212445541	585.365172578711	150.766155084469	Rootletin	Smooth muscle myosin heavy chain
transcript:Smp_333240.4	6.93662027743125e-05	0.999930633797226	0.32386093612726	0.3192754053987	24.7678694589017	77.596571129273	Solute carrier family 52, riboflavin transporter, member 3-A	Cecropin A-magainin 2 hybrid peptide
transcript:Smp_333270.1	5.55111512312578e-15	0.999999999999994	0.318086248224917	0.315752974989101	48.5594713033629	153.811104314344	Accessory colonization factor AcfD	TRAN protein
transcript:Smp_333290.1	1.20436993711337e-12	0.999999999998796	0.368573620751494	0.366866083715603	71.3923044848234	194.61770655075	Malignant fibrous histiocytoma-amplified sequence 1	RAB family protein
transcript:Smp_333300.1	0	1	3.03585524438063	3.04081980731935	656.299416425475	215.823050957415	Hypothetical protein	Proto-oncogene protein C-FOS
transcript:Smp_333300.2	0	1	0.0419583419257135	0.0402727815554052	12.0376899932895	299.142169976512	Hypothetical protein	Proto-oncogene protein C-FOS
transcript:Smp_333390.2	0.00128691709136386	0.998713082908636	13.1063201554854	17.298518983656	26.2824635605943	1.50992569915587	Potassium voltage-gated channel protein eag	MLL3241 protein
transcript:Smp_333480.2	0	1	5.33100992613149	5.35658892595734	477.34998906767	89.106412639851	Hypothetical protein	Fibrinogen (alpha chain)
transcript:Smp_333500.1	0.00406705267908869	0.995932947320911	0.493542170668787	0.492530719398701	129.792699241918	263.5323418876	Actin-binding LIM protein 1	Rhombotin-2
transcript:Smp_333540.1	8.81946851384319e-05	0.999911805314862	0.281330334245086	0.271987043315053	11.0010753284611	40.4738230316235	Meiosis-specific with OB domain-containing protein	Putative uncharacterized protein
transcript:Smp_333700.1	0	1	3.38132700417575	3.39792665458039	256.548360152577	75.4943843594261	GATOR complex protein DEPDC5	N6 adenine specific DNA methylase
transcript:Smp_333700.2	0	1	88.6357815878002	4701.10562731369	47.0010562731369	0	GATOR complex protein DEPDC5	N6 adenine specific DNA methylase
transcript:Smp_333720.1	0	1	3.85838121973075	3.86596241017498	767.161473830775	198.432559040829	ELKS/Rab6-interacting/CAST family member 1	Tropomyosin
transcript:Smp_333760.1	0.00719923617421547	0.992800763825785	4.27161221740158	4.41306530882853	53.7107179643823	12.1631073992745	Protein-cysteine N-palmitoyltransferase HHAT	RNA polymerase II transcription factor B subunit
transcript:Smp_333780.1	2.10977367920417e-06	0.999997890226321	0.388530463592959	0.384058440182788	27.6288612879128	71.955249025014	Hypothetical protein	Lipovitellin (LV-2)
transcript:Smp_333780.2	1.07727902876054e-06	0.999998922720971	0.207908443738745	0.207533614167123	230.814584291434	1112.21745875546	Hypothetical protein	Heat-shock transcription factor
transcript:Smp_333840.1	3.31840795537719e-05	0.999966815920446	2.53250508141923	2.54462074926834	169.396357430976	66.5643048270299	Sodium-dependent serotonin transporter	Transporter
transcript:Smp_333840.2	0	1	0.00576623915455213	0.000108126222210059	0	92.4745037180047	Sodium-dependent serotonin transporter	Transporter
transcript:Smp_333920.1	0	1	0.413841334524714	0.412538232772223	97.6581902224838	236.739426995315	Potassium channel subfamily K member 18	Potassium channel subfamily K member 10
transcript:Smp_334000.2	0	1	864.412484555789	46307.7688086722	463.067688086722	0	Small G protein signaling modulator 2	TBC1 domain family member 20
transcript:Smp_334090.1	5.49251644166304e-09	0.999999994507484	0.174571807020014	0.174532187569286	1913.79839726029	10965.3507389786	Neuroblast differentiation-associated protein AHNAK	GAG polyprotein, capsid protein
transcript:Smp_334110.1	0	1	3.25036143383906	3.25430462799146	977.484662674277	300.35974850679	Hypothetical protein	Trap dicarboxylate transporter, DCTP subunit
transcript:Smp_334110.2	0	1	0.0602431339045851	0.0589341169433222	22.2584038965742	377.84250804708	Hypothetical protein	Isopentenyl transferase
transcript:Smp_334200.1	0	1	2.53731551551533	2.53993143720912	785.609654435559	309.297425754294	Synaptojanin-1	Phosphoinositide phosphatase SAC1
transcript:Smp_334220.1	6.66133814775094e-16	0.999999999999999	2.6178871225328	2.62806374792829	219.89363138126	83.6651511658004	Protocadherin-3	EP-cadherin, C-cadherin
transcript:Smp_334250.3	2.24515266156189e-07	0.999999775484734	2.17070517953614	2.1740245828066	403.546222786528	185.616338348736	Acid-sensing ion channel 3	Acid-sensing ION channel
transcript:Smp_334280.1	0	1	0.491879080687772	0.491493289137425	340.699334102904	693.202586281395	Stromal interaction molecule homolog	Protein (stromal interaction molecule 1)
transcript:Smp_334280.2	3.60953413520715e-05	0.999963904658648	2.17117759112869	2.17613371801881	270.646206839569	124.364805003241	Stromal interaction molecule homolog	Stromal interaction molecule 1
transcript:Smp_334290.1	0	1	2.5247531931781	2.53149277213179	301.42630218162	119.064526105709	Endoplasmic reticulum metallopeptidase 1	CG32412
transcript:Smp_334300.2	1.559544027252e-08	0.99999998440456	2.01326553824539	2.01650980346437	331.471530244815	164.373793064298	Pre-mRNA 3'-end-processing factor FIP1	U1-70K
transcript:Smp_334310.1	0.000219537016430738	0.999780462983569	0.384602562447824	0.383563960385428	119.607954811122	311.849212974344	Zinc finger and SCAN domain-containing protein 5B	Zinc finger protein GFI-1
transcript:Smp_334320.1	0.0404459796922472	0.959554020307753	0.211745662649878	0.136380212178244	0.74075374486808	5.494858313953	Cornifelin	Calpain 13
transcript:Smp_334390.1	0	1	244.025684241211	513.965014371	243.530751565356	0.463846944355553	Hydrocephalus-inducing protein homolog	Hydin protein
transcript:Smp_334390.2	0	1	0.161993914802488	0.160040458587602	36.1247749098496	225.775249734649	Hydrocephalus-inducing protein homolog	Hydin protein
transcript:Smp_334400.1	0.00167597558013566	0.998324024419864	0.44373574035823	0.439886293799491	33.4461042091614	76.0462551749142	Chaperone protein HscA	Hypothetical protein
transcript:Smp_334430.1	7.90478793533111e-14	0.999999999999921	3.84218295886285	3.87217729679162	193.10680203462	49.8629234827732	Arf-GAP with GTPase, ANK repeat and PH domain-containing protein 3	PYK2-associated protein beta
transcript:Smp_334440.2	0.00115823372614565	0.998841766273854	20.4285385455306	27.8278253837886	38.4475501577549	1.37198186985027	Microsomal triglyceride transfer protein large subunit (Fragment)	Tubulin alpha-1B chain
transcript:Smp_334480.1	0.0118461056894722	0.988153894310528	5.84823823982822	5.93413829095413	176.268874524582	29.6958925629181	SAM and SH3 domain-containing protein 1	SAM-domain protein samsn-1
transcript:Smp_334500.1	0.00223122477561999	0.99776877522438	0.419249092279499	0.410385276502122	14.1418436805143	34.4742870610177	Cilia- and flagella-associated protein 91	Smart/HDAC1 associated repressor protein
transcript:Smp_334510.1	2.20787905735875e-08	0.999999977921209	2.40298314111623	2.40388797055595	1961.77780159746	816.079528974078	Hypothetical protein	ATG17, KLTH0D15642P
transcript:Smp_334530.2	0	1	34.5036845624737	40.800657669213	114.246251536833	2.79035318212646	UMP-CMP kinase 1	UMP-CMP kinase
transcript:Smp_334580.2	1.97619698383278e-14	0.99999999999998	8.58994781942131	8.68293570434296	373.009109932129	42.9500221208081	Leucine-rich repeat serine/threonine-protein kinase 1	KSR2, HKSR2, kinase suppressor of RAS 2
transcript:Smp_334580.3	0.000153792832903399	0.999846207167097	0.304250577185816	0.303000327366849	88.7364986648242	292.882418420977	Leucine-rich repeat serine/threonine-protein kinase 1	KSR2, HKSR2, kinase suppressor of RAS 2
transcript:Smp_334600.1	0.000546545655547015	0.999453454344453	0.459518704357266	0.454338499861913	24.9397029867003	54.9043490905641	cAMP-specific 3',5'-cyclic phosphodiesterase 4C (Fragment)	DPDE3, PDE43, CAMP-specific 3',5'-cyclic phosphodiesterase 4D
transcript:Smp_334620.1	5.697024041873e-05	0.999943029759581	0.179549712474465	0.147226280040123	1.95685440926834	13.3493975799179	Beta-taxilin	Anopheles plasmodium-responsive leucine-rich REPE 1
transcript:Smp_334670.1	9.39345161246052e-05	0.999906065483875	0.476190984185266	0.470977444005894	24.8953373326587	52.8701063609895	Annexin A5	Annexin A4
transcript:Smp_334750.1	2.94275714907144e-12	0.999999999997057	2.41430215459203	2.41690463779341	691.288888843823	286.016547358925	WD repeat-containing protein 48	Platelet-activating factor acetylhydrolase IB alpha subunit
transcript:Smp_334750.2	0	1	0.0854581345301568	0.0814453288877517	9.75953116737933	119.942013219122	WD repeat-containing protein 48	Polycomb group ring finger protein 1
transcript:Smp_334750.3	0.00144340944496746	0.998556590555033	5.27589394902408	6.29872305128391	13.8488896831509	2.19026973250172	WD repeat-containing protein 48	Platelet-activating factor acetylhydrolase IB alpha subunit
transcript:Smp_334870.1	4.51783055410715e-12	0.999999999995482	0.0346014354131363	0.0226320726344086	0.95075360441491	42.4409774219366	Calcium-dependent secretion activator 1	MUNC13-1, protein UNC-13 homolog A
transcript:Smp_334920.1	0.00061180098953495	0.999388199010465	2.13885572604527	2.16056289855599	59.6501638470697	27.6032501798228	Isochorismatase family protein 1A	LY-6/neurotoxin-like protein 1
transcript:Smp_334950.1	0	1	3.04532459930034	3.06444483852574	172.52325027406	56.2916335308106	RNA-binding protein 44	STP-alpha, transcription elongation factor S-II, DNA
transcript:Smp_334970.1	0	1	0.262482786596584	0.261219604261664	80.2619771874805	307.286909871557	25 kDa integral membrane protein	CD63-like protein SM-TSP-2
transcript:Smp_335040.1	0	1	0.388744767004787	0.388295391555754	277.978967390381	715.911366660015	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase	ICLN protein, SD10511P
transcript:Smp_335050.1	7.7715611723761e-16	0.999999999999999	0.108473014074177	0.104969175991312	14.0473781766909	133.9091057178	Sialic acid-binding Ig-like lectin 5	Stage V sporulation protein S (spovs) related Pro
transcript:Smp_335080.1	3.82466456362307e-05	0.999961753354364	0.398502581446331	0.390072666500087	14.6390064344557	37.5445576312573	Spindle assembly abnormal protein 6 homolog	TM, general control protein GCN4 and tropomyosin ALPH
transcript:Smp_335140.1	0.00510360923822384	0.994896390761776	0.303021953111885	0.27166613819983	3.16825392294118	11.6891169528951	Calhepatin	EH domain protein REPS1
transcript:Smp_335180.1	0.00330237530400224	0.996697624695998	0.246073076409777	0.237448376548562	10.9146251045389	45.9984219708475	Calcium-binding protein CML37	Calmodulin-related protein, putative
transcript:Smp_335200.1	0.0183545720143361	0.981645427985664	2.01019046180964	2.04147748556679	34.682506789871	16.9838228734563	Uncharacterized protein KIAA1109	RAG-2, V(D)J recombination-activating protein 2
transcript:Smp_335280.1	0	1	0.483701854066723	0.482922962641867	168.472025450017	348.869714744404	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 9, mitochondrial	GDP-6-deoxy-D-LYXO-4-hexulose reductase
transcript:Smp_335310.1	0.00115241599947291	0.998847584000527	0.0648404918916409	0.0272369629602986	0.346506823142339	13.0790813216581	Hypothetical protein	CASSIICOLIN
transcript:Smp_335560.1	0	1	0.303622163160246	0.303410103538637	524.397715610293	1728.36921181327	Complement C1q and tumor necrosis factor-related protein 9B	Collagen alpha1(XV) chain
transcript:Smp_335660.1	0	1	0.447888893325636	0.447132402714389	171.745700669286	384.11716149985	Uncharacterized protein C14orf119	HRAS-like suppressor 2
transcript:Smp_335660.2	0	1	0.41943311659041	0.418921422769671	250.155105894243	597.154748081616	Uncharacterized protein C14orf119	HRAS-like suppressor 2
transcript:Smp_335710.1	0	1	1104.87442592865	59204.2878254966	592.032878254966	0	Casein kinase I isoform alpha	Casein kinase I-like
transcript:Smp_335770.1	0.000415083603904187	0.999584916396096	2.72178889446398	2.73772820431552	155.641315282292	56.8441884606868	Forkhead box protein J3	HNF-3/FORK head DNA-recognition motif
transcript:Smp_335840.1	0.0355557956923366	0.964444204307663	0.289657749034134	0.270125339538985	5.16046053899089	19.1309682179953	Glucose-6-phosphate 1-dehydrogenase	TRPM7 channel
transcript:Smp_335930.3	0.0005206408465942	0.999479359153406	0.082605128750773	0.0623227729663551	1.47366808684311	23.7961950106756	Endoglycoceramidase	Endoglycoceramidase II
transcript:Smp_336210.1	6.87633519381725e-05	0.999931236648062	3.8275714855158	4.03572713812959	28.8435500697052	7.13952946077463	Transmembrane matrix receptor MUP-4	Factor IX
transcript:Smp_336320.1	0	1	0.267978942485416	0.266823635980745	88.9721160519933	333.476633314653	Hypothetical protein	CURM sulfotransferase
transcript:Smp_336330.2	0.00349025857068774	0.996509741429312	2.5391309839156	2.61762713370618	27.0038873901694	10.3099905908378	Myelin proteolipid protein A	Lupus LA protein, SS-B, LA
transcript:Smp_336340.3	0.0319274277305007	0.968072572269499	4.15727671701082	4.51280967419744	21.0826854010142	4.6639585588141	TNF receptor-associated factor 4	TNF receptor-associated factor 6
transcript:Smp_336610.1	0.0101218129547045	0.989878187045296	0.321818951848355	0.320682473179717	100.709059236572	314.067218620323	Stabilizer of axonemal microtubules 1	RV1873
transcript:Smp_336630.1	1.09666282943621e-06	0.999998903337171	0.328039141855254	0.326765529945802	90.7292483395095	277.679168605268	ATP-binding cassette sub-family A member 1	MCG1178, multidrug resistance protein 1A
transcript:Smp_336650.1	0	1	12.6993037711047	12.8484293005027	530.520228164409	41.2814462737987	Tight junction protein ZO-1	Chromodomain-helicase-DNA-binding protein 7
transcript:Smp_336650.2	0	1	0.00502114968848971	9.40854145461163e-05	0	106.276399950956	Schwannomin-interacting protein 1	Chromodomain-helicase-DNA-binding protein 7
transcript:Smp_336700.3	0.000195944689619809	0.99980405531038	2.55820917849733	2.5842739802056	81.3033705290834	31.4546864658732	Phosphatidylinositol 5-phosphate 4-kinase type-2 beta	Phosphatidylinositol-4-phosphate 5-kinase, type II, gamma
transcript:Smp_336710.1	0	1	2.00703489492639	2.00964760882841	407.674922196521	202.853885392422	Zinc finger CCCH domain-containing protein 10	Otthump00000018578
transcript:Smp_336730.2	0.0143670953120505	0.98563290468795	0.0325033704660656	0.000626009358575646	0	15.9642020834208	Hypothetical protein	Vascular endothelial growth factor receptor 2
transcript:Smp_336780.1	2.44393394410736e-12	0.999999999997556	2.60412783343598	2.62950388200702	87.4764651542563	33.2610918408991	Thrombospondin-4	BDNF/NT-3 growth factors receptor
transcript:Smp_336870.2	0	1	2.36953358887872	2.37330878840757	453.136991575886	190.924695809194	Discoidin domain-containing receptor 2	Epithelial discoidin domain-containing receptor 1
transcript:Smp_336900.2	0	1	0.00421277749676991	7.88753977506798e-05	0	126.772244973387	Inositol 1,4,5-trisphosphate receptor type 1	Inositol 1,4,5-trisphosphate receptor type 1
transcript:Smp_337010.1	0	1	2.85618763582013	2.86593898084759	287.118543210525	100.17655146859	Serine/threonine-protein kinase B-raf	Serine/threonine-protein kinase B-RAF
transcript:Smp_337060.1	0	1	0.121645442510613	0.120309007539134	41.6071415157487	345.908750116955	APOBEC1 complementation factor	U4/U6 snRNA-associated-splicing factor PRP24
transcript:Smp_337080.1	0	1	2.01091843485389	2.01122732961156	3464.31649980589	1722.48374737513	Multiple PDZ domain protein	Disks large homolog 4
transcript:Smp_337100.2	4.76107490815503e-05	0.999952389250918	0.13338361164734	0.132803921231687	104.484576853664	786.823520309732	Annexin B11	Annexin A8
transcript:Smp_337100.4	0.0301829686878036	0.969817031312196	0.494796707779869	0.490237164037086	28.5792717251155	58.3072264821455	Annexin B11	Annexin A8
transcript:Smp_337130.2	0	1	0.231185756983227	0.230875598113139	301.19856965923	1304.62579573111	Ras-related protein Rab-11A	Oncogene C-MEL, RAS-related protein RAB-8A
transcript:Smp_337140.2	0	1	0.448455932961528	0.448159465806979	438.811887984566	979.154608727835	NADH dehydrogenase [ubiquinone] iron-sulfur protein 2, mitochondrial	NADH-quinone oxidoreductase subunit 4
transcript:Smp_337150.1	5.27578858389166e-06	0.999994724211416	3.56856971968851	3.5869665365775	263.57948010367	73.4753468566712	Pikachurin	Neurexin-1-alpha
transcript:Smp_337190.1	1.32590985335579e-06	0.999998674090147	0.435797652541875	0.434728292534983	120.710473998369	277.681781444508	Cx9C motif-containing protein 4, mitochondrial	HU-P8
transcript:Smp_337230.1	0.00291231943855852	0.997087680561441	0.330359359678177	0.313336343117429	6.4773619249411	20.6941476912553	Meiotic recombination protein SPO11	DNA topoisomerase VI A subunit
transcript:Smp_337240.1	1.74149583642702e-12	0.999999999998259	0.406659483444938	0.404799788472001	67.9658490440891	167.914616019879	Hypothetical protein	P2Y purinoceptor 12, soluble cytochrome B562
transcript:Smp_337260.2	0	1	736.178924367295	39430.3122842665	394.293122842665	0	Neural proliferation differentiation and control protein 1	E1_peptide, genome polyprotein
transcript:Smp_337280.1	0	1	2.04227827386177	2.04257589636111	3764.84456249112	1843.17955745943	Microtubule-associated serine/threonine-protein kinase 4	DMPK protein
transcript:Smp_337380.1	0.00130102565297974	0.99869897434702	0.195494247956584	0.16479390793259	2.26289407428715	13.7823428286979	Hypothetical protein	Pyruvate formate-lyase 1-activating enzyme
transcript:Smp_337390.2	7.22793158658419e-09	0.999999992772068	0.391196513692833	0.390624507493067	218.810475556563	560.171123711105	Procollagen galactosyltransferase 1	Mannan polymerase complexes subunit MNN9
transcript:Smp_337400.1	0.00104979302625918	0.998950206973741	0.440722988568821	0.435306726953543	23.6478235971955	54.3374799086216	Cilia- and flagella-associated protein 20	Polycomb group ring finger protein 1
transcript:Smp_337410.1	0	1	0.0198732732203721	0.000459917640047053	0.00222119758424576	26.5625784794761	Tumor susceptibility gene 101 protein	Suppressor protein STP22 of temperature- sensitive alpha-factor receptor and arginine...
transcript:Smp_337410.2	0	1	2.56867233486098	2.57150905939638	748.426926610569	291.039694682488	Tumor susceptibility gene 101 protein	Tumor susceptibility gene 101 protein
transcript:Smp_337430.1	0.00502467686426633	0.994975323135734	2.02541123267694	2.03964351337819	77.3345850863399	37.9106388660717	Pentatricopeptide repeat-containing protein 1, mitochondrial	Pentatricopeptide repeat-containing protein AT3G4
transcript:Smp_337440.1	0	1	2.14639217438482	2.1474382945158	1238.5710250622	576.761415609628	Hypothetical protein	Degenerin MEC-4
transcript:Smp_337480.1	5.52891066263328e-14	0.999999999999945	5.26822604062629	5.32745442698689	202.054178394974	37.9188422199151	Serine/threonine-protein kinase PAK mbt	Serine/threonine-protein kinase PAK 4
transcript:Smp_337560.2	0.00162448439616958	0.99837551560383	2.84847110944548	2.89798368373792	56.933633011097	19.6393973829587	Macrolide export ATP-binding/permease protein MacB 1	Fibrinogen alpha chain
transcript:Smp_337570.1	2.23154827949656e-14	0.999999999999978	0.476031349868025	0.475004869156387	127.60585876509	268.652211803718	BLOC-1-related complex subunit 6	GT-gamma
transcript:Smp_337610.2	0.00384695209790953	0.99615304790209	6.51916702195201	6.78570187277274	73.9448029806295	10.888622481098	DNA repair protein RecO	Procaspase 9
transcript:Smp_337650.1	1.79971827951597e-06	0.99999820028172	2.02392242352668	2.03900423286844	72.8491014107992	35.7226876699526	Sperm-associated antigen 17	Inositol polyphosphate 5-phosphatase OCRL-1
transcript:Smp_337740.1	0.0319772411735378	0.968022758826462	2.10646517440916	2.12896678085647	55.0891862981383	25.8707167841164	Histone H2A type 1	Histone H2A-IV
transcript:Smp_337750.1	0.0381618806862032	0.961838119313797	3.31989617143927	3.66552738066285	12.9392358515715	3.52270744064934	DNA repair protein SWI5 homolog	Mating-type switching protein SWI5
transcript:Smp_337800.1	3.04312131049755e-13	0.999999999999696	67.6072221415514	3573.29631476031	35.7229631476031	0	Bromodomain-containing protein 8	GCN5 like acetylase + bromodomain
transcript:Smp_337830.3	0	1	0.10108521576453	0.0994371726105521	28.5363631594541	287.069393048076	Biogenesis of lysosome-related organelles complex 1 subunit 2	Heat shock factor-binding protein 1
transcript:Smp_337840.1	3.59269280991725e-11	0.999999999964073	2.51856251268004	2.52392204024631	376.376620809357	149.117673045173	T-cell immunomodulatory protein	Psathyrella velutina lectin
transcript:Smp_337860.1	0	1	0.495030833719576	0.494894129484746	962.149938251486	1944.16327045934	Protein arginine N-methyltransferase 3	Protein arginine N-methyltransferase 3
transcript:Smp_337860.2	0	1	11.974434697914	12.1009522645079	552.452687566581	45.6444803657277	Protein arginine N-methyltransferase 3	Protein arginine N-methyltransferase 3
transcript:Smp_337870.3	1.63908597805573e-07	0.999999836091402	2.25057405258296	2.25289231145215	639.636447272151	283.912335755078	Citron Rho-interacting kinase	DMPK protein
transcript:Smp_337900.1	0.042707253631974	0.957292746368026	3.67057358013695	3.77038025778303	53.0884908086305	14.0730598449644	NA	NA
transcript:Smp_340010.1	0	1	0.128785764825718	0.125466733960211	17.3238223143543	138.144726493888	Putative eggshell protein	Glucoamylase A
transcript:Smp_340060.1	0.00423853038640676	0.995761469613593	2.51850855025662	2.51914074340139	3184.71521997393	1264.2009133108	trypsin-like serine protease	Pro-phenoloxidase activating enzyme-I
transcript:Smp_340130.2	0	1	0.326681544776616	0.326671196388395	11186.9149390642	34245.2037278842	20 kDa calcium-binding protein	Centrin-2
transcript:Smp_340140.1	1.11022302462516e-16	1	0.244311421830083	0.240623310434115	25.9394765153171	107.832737548997	DNA mismatch repair protein MutS	UBP3-associated protein BRE5
transcript:Smp_340170.6	0.0373330533828681	0.962666946617132	0.312983818015291	0.309511942449934	32.2253434463041	104.138948797084	5'-nucleotidase domain-containing protein 2	Cytosolic IMP-GMP specific 5'-nucleotidase
transcript:Smp_340200.1	0.00296164717046998	0.99703835282953	4.24909091294388	4.27973918466969	238.785013059976	55.7866274943473	POU domain, class 4, transcription factor 3	Protein PIT-1, GHF-1
transcript:Smp_340270.1	4.39118741368816e-10	0.999999999560881	0.488436277641668	0.488126141451016	423.761194954606	868.149188718912	Hypothetical protein	Glutamate receptor ionotropic, kainate 2
transcript:Smp_340290.1	0	1	2.26650897914385	2.26721791857864	2131.78028841319	940.257043121133	Nipped-B-like protein	AP-2 complex subunit beta-1
transcript:Smp_340320.1	0	1	5.6122180374261	5.77714943099511	85.019999810989	14.7083313893168	high voltage-activated calcium channel Cav2A	Navrh, ION transport protein
transcript:Smp_340380.1	0	1	2.05169840387938	2.05258601288442	1280.02827524283	623.612234200089	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A containing DEAD/H box 1 homolog	Chromo domain-containing protein 1
transcript:Smp_340410.2	0	1	323.962497490552	368.113127377932	1417.24687290665	3.84005795093961	Testis-expressed protein 2	E-SYT2, CHR2SYT, extended synaptotagmin-2
transcript:Smp_340410.3	3.83001906368863e-05	0.999961699809363	3.10038388537771	3.13176119897315	110.327625646441	35.2218132310403	Testis-expressed protein 2	E-SYT2, CHR2SYT, extended synaptotagmin-2
transcript:Smp_340410.4	0	1	0.0437150408048562	0.0431194523454842	36.4289927048531	845.060860661551	Protein STRUBBELIG-RECEPTOR FAMILY 3	Latent nuclear antigen
transcript:Smp_340500.4	0	1	10.8193918504087	11.0334315198429	266.401519242609	24.13584427007	Vacuolar protein sorting-associated protein 51 homolog	Ubiquitin domain-containing protein DSK2
transcript:Smp_340570.1	0	1	0.265832027306733	0.264805742994713	99.6927690130866	376.502865187661	Uncharacterized protein Cgl0966/cg1103	NK-lysin
transcript:Smp_340660.1	0	1	3.24703520375447	3.26888062783404	176.960359670214	54.1279082990479	Hypothetical protein	Chrac-16
