	PPEE	PPDE	PostFC	RealFC	data.libraries..SmLE.PZQ.ER.RNA.juv.f.1.SmLE.PZQ.ER.RNA.juv.f.1_rsem.isoforms.results_Mean	data.libraries..SmLE.PZQ.ER.RNA.adu.f.1.SmLE.PZQ.ER.RNA.adu.f.1_rsem.isoforms.results_Mean	GFF_annotation	HHPred_annotation
transcript:Smp_247260.1	0	1	6.15990113093225	6.30926530522276	106.566931303421	16.882130247748	Transcription factor COE3	Transcription factor COE1
transcript:Smp_247290.1	0	1	20.635931014567	20.9415720234582	657.857809930608	31.4044424875879	Y+L amino acid transporter 2	Arginine/agmatine antiporter
transcript:Smp_247310.1	0	1	3.19312780981578	3.19553336537201	1424.55211574673	445.787916298987	Hypothetical protein	Methyltransferase
transcript:Smp_247330.1	0	1	11.2722329173349	11.4831038938642	273.514874067058	23.8097682956794	roundabout 2	Titin
transcript:Smp_247360.1	0	1	4.95407937225797	4.96534888629626	851.872009862618	171.555388328241	Hypothetical protein	Zinc-responsive transcriptional regulator ZAP1
transcript:Smp_247370.1	0	1	3.09416761296097	3.09685019159638	1182.12930665659	381.71311656032	Hypothetical protein	Beta-spectrin
transcript:Smp_247370.3	3.69042664094543e-07	0.999999630957336	7.95474935941227	8.53202212491906	50.2522436218031	5.88101187103168	Protein daughter of sevenless	Beta-spectrin
transcript:Smp_247410.2	0	1	18.3412258801327	18.5261390164203	849.535087171526	45.8465644152052	Hypothetical protein	Hbegf, heparin-binding epidermal growth factor
transcript:Smp_247420.1	0	1	0.287161125638708	0.286772145971971	256.965030158655	896.084804771491	ATP-dependent RNA helicase DDX51	ATP-dependent RNA helicase VASA
transcript:Smp_247420.2	4.52229189740194e-06	0.999995477708103	2.25144541172295	2.25805434346517	209.066161036604	92.5812884433769	ATP-dependent RNA helicase DDX51	ATP-dependent RNA helicase VASA
transcript:Smp_247430.1	0	1	4.28741505806982	4.29255430566412	1342.63216126825	312.773966296386	cadherin domain containing protein	EP-cadherin, C-cadherin
transcript:Smp_247440.1	1.22013510406305e-13	0.999999999999878	0.444041526213912	0.443244484212649	151.169870771829	341.065582791234	origin recognition complex subunit 2	Peptidase, M48 family
transcript:Smp_247450.1	0	1	0.486787891167801	0.486594519747313	631.4724774569	1297.74912351998	Major facilitator superfamily domain-containing protein 3	Glycerol-3-phosphate transporter
transcript:Smp_247450.2	8.46411829513727e-12	0.999999999991536	0.400498762924144	0.399249402624847	93.6676830908474	234.624497822584	Major facilitator superfamily domain-containing protein 3	Glycerol-3-phosphate transporter
transcript:Smp_247480.1	8.93114471267609e-11	0.999999999910689	10.5088722674047	10.6966612172645	264.838004436461	24.7498759142708	Protein dachsous	EP-cadherin, C-cadherin
transcript:Smp_247530.1	0	1	19.8523494985842	20.55797491966	268.562214109327	13.054137647745	Deleted in lung and esophageal cancer protein 1	Hydin protein
transcript:Smp_247530.3	0.000322919123401211	0.999677080876599	5.79272714602913	6.16457216069309	38.8419808469622	6.29246184718097	Deleted in lung and esophageal cancer protein 1	Hydin protein
transcript:Smp_247590.1	0	1	11.4345533278219	11.5275153303017	632.683808928396	54.8755317732928	hox protein Dfd	Maltose binding-A1 homeodomain protein chimera
transcript:Smp_247600.1	0	1	0.223743834255671	0.222820917200571	91.6305806604095	411.264586837463	Maternal embryonic leucine zipper kinase	Maternal embryonic leucine zipper kinase
transcript:Smp_247600.2	5.35573100252096e-05	0.999946442689975	0.254017206822721	0.243741204745649	8.64213055019751	35.4872010548083	Maternal embryonic leucine zipper kinase	Maternal embryonic leucine zipper kinase
transcript:Smp_247620.1	0	1	32.181660026817	34.2492365114028	252.557826108691	7.36440748568518	Nucleolysin TIA-1 isoform p40	Nucleolysin TIA-1 isoform P40
transcript:Smp_247630.2	5.8684807239251e-06	0.999994131519276	2.26130102146721	2.27034049519045	154.89166288	68.2183838957849	Armadillo repeat-containing protein 6	Beta-catenin-like protein 1
transcript:Smp_247680.1	0	1	0.387694919536926	0.38685993958517	138.708715335116	358.566066273143	Elongator complex protein 6	Elongator complex protein 6
transcript:Smp_247780.1	0	1	8.38955484593243	8.41107638830329	1412.15663163029	167.883687613407	Tyrosine-protein phosphatase 10D	Tyrosine-protein phosphatase 10D
transcript:Smp_247790.1	2.3214763444912e-13	0.999999999999768	3.64073517224072	3.64860287946959	598.80509473515	164.111751398224	PDZ domain-containing protein GIPC3	PDZ domain-containing protein GIPC2
transcript:Smp_247790.2	0.00469971886545995	0.99530028113454	9.76854955969747	11.8092569089246	24.8018465607294	2.09105062088863	PDZ domain-containing protein GIPC3	PDZ domain-containing protein GIPC2
transcript:Smp_247810.1	0	1	5.02507602698084	5.06530325972557	247.817139963498	48.9164170881894	Bifunctional protein GlmU	PRE-mRNA-splicing factor 8
transcript:Smp_247850.1	0.00109087582044887	0.998909124179551	2.01243157814282	2.02143299846855	111.164062367409	54.9876489211541	Leishmanolysin-like peptidase	Leishmanolysin
transcript:Smp_247920.1	0.000140245238231751	0.999859754761768	3.6634202392861	3.68024341538337	284.893465958644	77.404299491102	Rho GTPase-activating protein gacU	RHO GTPase activating protein 5 variant
transcript:Smp_247920.2	0	1	11.3160524789543	11.3591328289276	1330.04310594667	117.081077811812	Rho GTPase-activating protein gacU	RHO GTPase activating protein 5 variant
transcript:Smp_247930.2	0	1	18.8121943155983	19.6172123947179	212.235537646993	10.8093525856988	Frizzled-4	Smoothened homolog/soluble cytochrome B562 chimer protein
transcript:Smp_247940.1	0	1	6.06456412290771	6.0768539970143	1224.50166223798	201.494209717662	Hypothetical protein	Insulinoma-associated protein 1
transcript:Smp_247950.1	0	1	11.3078727009972	11.7185331271833	143.819817258384	12.2637048824605	Large neutral amino acids transporter small subunit 2	Arginine/agmatine antiporter
transcript:Smp_247980.2	0.0429907072864335	0.957009292713566	4.02924147611121	4.17381457043771	42.7530873763796	10.2355647357364	Thymidine kinase 2, mitochondrial	Deoxynucleoside kinase
transcript:Smp_248020.1	0	1	0.387167625447537	0.386640853406359	219.936070793019	568.854021624367	Transmembrane protein 231	Erythrocyte membrane protein 1 (pfemp1)
transcript:Smp_248030.1	0	1	2.16693781719799	2.1673114574916	3309.81338580862	1527.14631819681	Probable serine incorporator	Inositol hexakisphosphate kinase
transcript:Smp_248070.1	0	1	3.50594379234993	3.51106172424217	840.619780680916	239.41324194325	Dedicator of cytokinesis protein 6	Dedicator of cytokinesis protein 9
transcript:Smp_248080.1	0	1	2.33805702670513	2.33987607777891	841.602294223624	359.672421738552	zinc finger protein	AART
transcript:Smp_248090.1	7.93550815173516e-05	0.999920644918483	13.5366734931485	16.6270109036793	32.9722349482526	1.9736538954187	Protein wingless	Protein WNT-8, XWNT-8
transcript:Smp_248100.2	0	1	0.104132270582252	0.104046854424588	533.597960875519	5128.52525295446	Ecdysone-induced protein 78C	Liver X nuclear receptor beta
transcript:Smp_248130.1	0	1	0.345307384837876	0.344355682404111	115.82318545763	336.366576245071	Type II inositol 1,4,5-trisphosphate 5-phosphatase	Sex COMB on midleg-like protein 2
transcript:Smp_248150.1	3.20335424852658e-10	0.999999999679665	0.0199323465903265	0.000407421402182315	0	24.5346114181433	D-arabinono-1,4-lactone oxidase	Xylitol oxidase, alditol oxidase
transcript:Smp_248170.1	0	1	0.337595162888741	0.337459715900758	806.97518816171	2391.34265673913	Nucleolar protein 58	NOP5, PRE mRNA splicing protein
transcript:Smp_248180.1	0	1	0.388901406487698	0.388135123985519	151.344314253079	389.942634790984	GPI anchored wall transfer protein 1	ATPase wrnip1
transcript:Smp_248200.1	0	1	0.213739704184398	0.211177621721495	31.6791521577411	150.049234020229	EKC/KEOPS complex subunit TPRKB	TP53RK-binding protein
transcript:Smp_266720.1	0	1	4.17219858867403	4.18768404208332	419.458962920824	100.157290250518	Hypothetical protein	30S ribosomal protein S27AE
transcript:Smp_266750.1	0	1	9.22636329364392	9.30278279638314	489.662869253131	52.6272462918851	hypothetical protein	Chrac-16
transcript:Smp_266760.1	3.66373598126302e-15	0.999999999999996	11.3007390851175	11.6732168713317	157.84125789164	13.5125156554152	Protocadherin-11 X-linked	Cadherin-2
transcript:Smp_266770.1	0	1	2.52280967470942	2.52633709895493	533.286477270952	211.084741668308	Basigin	Basigin
transcript:Smp_266800.2	1.89604953071409e-07	0.999999810395047	2.46108276213666	2.47559278342604	121.882071841229	49.2275291515188	Long-chain-fatty-acid--CoA ligase 1	Luciferase, luciferin 4-monooxygenase
transcript:Smp_266820.2	0.0311528935133979	0.968847106486602	0.327572712089483	0.323152369208604	24.0273285109779	74.3738845119565	Fibronectin type-III domain-containing protein 3A	Interleukin-6 receptor subunit beta
transcript:Smp_266830.2	0.008027160498986	0.991972839501014	2.89845101219568	2.90851617644566	268.239854980215	92.2191088330919	Hypothetical protein	Polyhomeotic-like protein 3
transcript:Smp_266840.1	0	1	9.7878282314907	9.94883884697756	265.504919292337	26.6780309728808	Mechanosensory protein 2	PH stomatin
transcript:Smp_266880.1	0	1	2.68327551407274	2.68496143559172	1310.81702890546	488.200747286423	CAP-Gly domain-containing linker protein 4	Restin
transcript:Smp_266900.1	0	1	0.194237852197732	0.192815594644654	53.4046334689616	277.014446945804	Methyltransferase-like protein 25	Ermam, rRNA methyltransferase
transcript:Smp_266920.1	0	1	7.96416727932841	7.99917936127081	778.001786815365	97.2514504160541	Junctophilin-2	Histone H3 lysine 4 specific methyltransferase
transcript:Smp_266930.1	0.0116268150831089	0.988373184916891	2.21290005291265	2.22371253437044	121.96414062873	54.8415775953309	Phosphatidylinositol N-acetylglucosaminyltransferase subunit Q	O-methyltransferase family protein
transcript:Smp_266940.1	7.32470750719472e-11	0.999999999926753	8.67016177359546	9.06727116977352	85.6268035105002	9.4346059797988	UDP-N-acetylmuramate--L-alanine ligase	Alpha4H
transcript:Smp_266960.1	0	1	11.7133104826188	11.8058588312044	668.24480032618	56.5936583937374	Transcriptional activator cubitus interruptus	Protein (five-finger GLI)
transcript:Smp_266960.2	0	1	8.84890272531052	8.87660882109225	1229.60791114965	138.513386118794	Transcriptional activator cubitus interruptus	Protein (five-finger GLI)
transcript:Smp_267040.1	0	1	0.446967461840665	0.446602879321455	331.247595378295	741.717406418854	Exosome complex component RRP4	Exosome complex exonuclease RRP4
transcript:Smp_267070.1	0	1	6.67113771062697	6.84351369958815	110.083593376098	16.0772905657694	Coiled-coil domain-containing protein 60	Cystic fibrosis transmembrane conductance regulat
transcript:Smp_267080.1	0	1	8.98650176722768	9.00354026329268	2063.60239821771	229.190107721074	16 kDa calcium-binding protein	Putative calcium binding protein
transcript:Smp_267090.1	0	1	7.45482192561108	7.46726090695309	1894.73277041086	253.729998376993	Spondin-1	Spondin-2
transcript:Smp_267100.1	4.1113618826083e-06	0.999995888638117	0.1541493724214	0.153822655207239	194.719364187399	1265.92422747155	WD repeat-containing protein 36	U3 small nucleolar RNA-associated protein 21
transcript:Smp_267100.3	0	1	145.756333601322	7224.02525145706	72.2302525145706	0	WD repeat-containing protein 36	U3 small nucleolar RNA-associated protein 21
transcript:Smp_267100.4	1.80765501872626e-05	0.999981923449813	0.0247893239693049	0.000509170802020588	0	19.6297750230691	WD repeat-containing protein 36	U3 small nucleolar RNA-associated protein 21
transcript:Smp_267120.1	0	1	0.271518192903615	0.271281097736395	407.562643606233	1502.38971382847	Calcium-binding mitochondrial carrier protein SCaMC-3	Mitochondrial uncoupling protein 2
transcript:Smp_267130.2	1.21052057266979e-11	0.999999999987895	2.98592019481195	3.00920667060467	125.477227704527	41.6910998049236	Leucine-rich repeat-containing protein 23	Designed protein OR465
transcript:Smp_267180.1	2.22044604925031e-16	1	0.282186557776336	0.281726297728768	214.834965192804	762.591741210705	Prestin	Uracil permease
transcript:Smp_267190.1	1.89726012678193e-12	0.999999999998103	3.16730604611376	3.19759994416244	111.850999191253	34.9727999576579	Catenin beta	Catenin beta-1, beta-catenin
transcript:Smp_267230.1	0	1	0.419814463611349	0.41900797332243	147.383905484172	351.758736798599	U-box domain-containing protein 20	LD23602P
transcript:Smp_267240.1	0	1	0.391823900945599	0.391593934608378	506.386296217517	1293.15685337312	Palmitoyltransferase ZDHHC3	CARP2, FYVE-ring finger protein sakura
transcript:Smp_267250.1	0	1	0.199074707172164	0.19776307055945	59.0390830283197	298.574982834643	WD repeat-containing protein 25	Polycomb protein EED
transcript:Smp_267270.1	0	1	7.61700561137863	7.72298704342366	235.769753479415	30.5196062460946	Cilia- and flagella-associated protein 100	Synzip2
transcript:Smp_267280.1	0	1	0.480492694698883	0.48031047420541	669.575409468451	1394.05789030816	General transcription factor 3C polypeptide 6	Transcription factor TAU subunit SFC7
transcript:Smp_267300.1	5.69133851158199e-10	0.999999999430866	0.00515804293077256	0.0034580530245831	0.979529810755957	286.142295445283	acetyl-CoA C-acetyltransferase	Mcocc-1
transcript:Smp_300070.1	0	1	16.1285804300019	16.3050707635236	683.41274154461	41.9047363085052	venom allergen-like (VAL) 7 protein	Venom allergen-like (Val) 4 protein
transcript:Smp_300080.1	0	1	18.541152077362	18.6592106222747	1355.62707643172	72.6424344397187	venom allergen-like (VAL) 7 protein	Venom allergen-like (Val) 4 protein
transcript:Smp_300090.1	1.08020781208751e-09	0.999999998919792	32.0542069651447	50.3874504735814	41.724287554984	0.818267498409464	Protein FAM46C	Uncharacterized protein
transcript:Smp_300140.1	0.0138179196439608	0.986182080356039	0.43726465693739	0.432453893868195	24.7254331248118	57.1878503963957	Protein NDNF	Methyl-CPG-binding domain protein 2
transcript:Smp_300190.1	0	1	24.9285485830232	25.3471999871698	708.397710568128	27.9381643308416	Aquaporin-9	Glycerol uptake facilitator protein
transcript:Smp_300210.1	5.55111512312578e-16	0.999999999999999	0.222967652807613	0.216946587136882	13.6801447653055	63.0937572242044	Zinc finger protein 425 (Fragment)	Protein (transcription factor IIIA)
transcript:Smp_300310.1	0.00658538275276577	0.993414617247234	2.21692268685503	2.22399622096246	187.079779976704	84.1132454503624	Soluble guanylate cyclase 88E	ALR2278 protein
transcript:Smp_300380.2	0	1	0.275556334004662	0.273916466543435	59.1602624271896	216.005718857146	YrdC domain-containing protein, mitochondrial	YRDC gene product
transcript:Smp_300390.1	4.45823476913354e-07	0.999999554176523	0.493146779850329	0.491742231426093	86.760576801336	176.445409472752	YrdC domain-containing protein, mitochondrial	Putative uncharacterized protein SMU.1377C
transcript:Smp_300470.1	4.85611550971043e-12	0.999999999995144	0.397823179777521	0.397092040491944	159.910662249764	402.719458015938	ESF1 homolog	Protein (SXL-lethal protein), RNA (5'-R(P*GP*UP*UP*GP*UP*UP*UP*UP*UP*UP*UP*U)-3
transcript:Smp_300490.1	8.14980216645722e-09	0.999999991850198	0.167134287829854	0.166006947971737	59.9602514545615	361.241454757011	Pre-mRNA-processing-splicing factor 8	Protein CUP
transcript:Smp_300560.1	0	1	7.5785603724446	7.68327446707304	236.016927932804	30.7095752207351	Potassium voltage-gated channel protein Shaw	Paddle chimera voltage gated potassium channel KV
transcript:Smp_300570.1	0	1	8.04473671010189	8.11714548443524	386.14919793347	47.5632754419564	Synaptic vesicular amine transporter	Glycerol-3-phosphate transporter
transcript:Smp_300720.1	0	1	6.97968909925106	7.32843270023228	61.4330752728132	8.3742040701098	Tetraspanin-17	CD63-like protein SM-TSP-2
transcript:Smp_300790.1	7.45108826097907e-05	0.99992548911739	11.3454621817983	14.1965556611219	25.1789992678572	1.7643035613095	Solute carrier family 35 member F4	Multidrug transporter EMRE
transcript:Smp_300840.1	0	1	198.156535183235	249.60884744762	467.67747477986	1.8636814802929	CUGBP Elav-like family member 3	Bruno-like 5, RNA binding protein
transcript:Smp_300840.2	1.34693506548267e-05	0.999986530649345	3.18417476756728	3.21657933866455	106.004399983959	32.9487393382854	CUGBP Elav-like family member 4	Bruno-like 4, RNA binding protein
transcript:Smp_300840.3	2.95373514536124e-09	0.999999997046265	78.0484550614218	105.93420600019	143.112294509748	1.34104891907616	CUGBP Elav-like family member 3-A	Cugbp ELAV-like family member 1
transcript:Smp_300920.2	0	1	14.2723882051081	14.3676184674592	979.138054923299	68.1396419981462	Serine/threonine-protein kinase Doa	Dual specificity protein kinase CLK3
transcript:Smp_300990.1	0	1	12.7503347885865	12.7942096384083	1675.46342514912	130.945601987272	Aquaporin-9	Glycerol uptake facilitator protein
transcript:Smp_301170.3	0.0205071942541093	0.979492805745891	3.80654805032868	4.03329785776188	24.4004246449326	6.0422246324942	Serine/threonine-protein kinase DCLK1	Peripheral plasma membrane protein CASK
transcript:Smp_301180.1	3.07239145236338e-09	0.999999996927609	0.311097510078969	0.305150110988848	17.2735793651964	56.6295971778886	Serine/threonine-protein kinase DCLK3	Doublecortin domain-containing protein 2
transcript:Smp_301310.1	0	1	0.0398564026801982	0.0344011060520447	2.95059982977592	86.051181442739	Hypothetical protein	Semaphorin 3A
transcript:Smp_301330.1	0	1	0.333721034583239	0.333074897779782	167.933426907002	504.211206781068	Transcription elongation factor 1 homolog	Hypothetical UPF0222 protein MGC4549
transcript:Smp_301340.1	0	1	0.00136974615966366	2.7487919863781e-05	0	363.786171174682	Proteasome subunit beta type-1-B	20S proteasome
transcript:Smp_301420.1	0	1	17.049900274177	17.3305872810072	484.555837323655	27.9501510016164	Hypothetical protein	Chrac-16
transcript:Smp_301430.1	0	1	2.35086567296383	2.35139316033362	2944.51221229055	1252.23580132434	Putative phospholipase B-like 2	Putative phospholipase B-like 2
transcript:Smp_301430.2	0	1	24.3654853332256	25.6066291182802	235.709007770932	9.19539000592842	Putative phospholipase B-like 2	Putative phospholipase B-like 2
transcript:Smp_301560.2	0.00154180574073393	0.998458194259266	7.34072929738582	10.1694697039864	11.1363816401762	1.08606321318868	F-box/LRR-repeat protein 13	ATP synthase subunit S, mitochondrial
transcript:Smp_301570.2	0	1	5.63605674491553	5.79600382797972	82.1367840481607	14.1630037602122	F-box/LRR-repeat protein 13	S-phase kinase-associated protein 1
transcript:Smp_301660.1	0	1	4.21664762505949	4.27148906590549	122.497707767183	28.6703280722465	Hypothetical protein	Glutathione S-transferase
transcript:Smp_301730.1	0	1	2.37350696111942	2.37515393939613	968.544894239485	407.776155741019	Short coiled-coil protein	Short coiled-coil protein
transcript:Smp_301800.1	0	1	13.6755372332495	14.0162190841801	254.988565927916	18.1831064573419	Protocadherin-11 X-linked	EP-cadherin, C-cadherin
transcript:Smp_301920.1	0	1	9.99994505556321	10.2849517899272	158.799500592845	15.4309572194961	Synaptotagmin 1	Synaptotagmin-1
transcript:Smp_301990.2	0	1	18.3411848034025	18.5385646454112	796.40890182384	42.9501167650794	Neurexin-1	Neurexin-1-alpha
transcript:Smp_302040.2	0	1	8.86140697742423	8.87734257492148	2141.42250827692	241.214498232892	Protein kinase C iota type	RHO guanine nucleotide exchange factor 1
transcript:Smp_302040.3	0	1	11.3415586485809	11.3702575363177	2003.45019863204	176.191831157544	Protein kinase C iota type	RHO guanine nucleotide exchange factor 1
transcript:Smp_302040.4	0	1	1040.16825697924	51853.2290108981	518.522290108981	0	RAS guanyl-releasing protein 1	RHO guanine nucleotide exchange factor 1
transcript:Smp_302040.5	0	1	12.6067476730871	13.4514020008141	90.3733776744194	6.70925332905443	Rho guanine nucleotide exchange factor 12	PDZ-rhogef, RHO guanine nucleotide exchange factor 11
transcript:Smp_302040.7	0	1	61.3203974781307	78.4604927657341	135.007940014865	1.7108398170274	Hypothetical protein	Regulator of G-protein signalling 3 isoform 1
transcript:Smp_302040.8	0.0153583987069356	0.984641601293064	0.0244501113215013	0.000502032362625645	0	19.9090345970919	Hypothetical protein	Regulator of G-protein signalling 3 isoform 1
transcript:Smp_302140.1	0	1	36.4540743235183	43.4876069998017	107.178362244623	2.45480249522839	Nucleus accumbens-associated protein 2	RE55538P
transcript:Smp_302220.1	0	1	0.036953856302019	0.0364961572300758	37.5394592635097	1028.85062844353	Vegetative incompatibility protein HET-E-1	Tudor domain-containing protein 3
transcript:Smp_302220.2	0	1	0.0325011444822101	0.0319975395295524	30.0484467766603	939.388691855629	Vegetative incompatibility protein HET-E-1	Replication protein B
transcript:Smp_302270.1	4.82831300496755e-08	0.99999995171687	30.8649646647018	34.1816857589589	150.489831345641	4.39293765517972	Major egg antigen	TSP36, small heat shock protein
transcript:Smp_302280.1	0	1	5.91403737434816	5.91870466179239	3047.11352314442	514.819459698305	Major egg antigen	TSP36, small heat shock protein
transcript:Smp_302290.1	0	1	5.60195891711453	5.60470117448727	4599.12831099305	820.575820333908	Major egg antigen	TSP36, small heat shock protein
transcript:Smp_302320.1	1.30951208949792e-05	0.999986904879105	4.4460076306113	4.5342641440671	86.5596711962918	19.0823308492216	Major egg antigen	TSP36, small heat shock protein
transcript:Smp_302330.1	0	1	0.38442030984243	0.38419860066953	521.599969269381	1357.64712930862	Phosphatidate cytidylyltransferase, mitochondrial	Putative nucleotidyltransferase
transcript:Smp_302360.1	0	1	15.6363646601091	15.6805208665574	2541.49772689132	162.070567891831	Supervillin	Horse plasma gelsolin
transcript:Smp_302370.1	0	1	28.7852866499985	29.4327677616257	617.591532818961	20.9734677397953	Hypothetical protein	Protein phosphatase 1 regulatory subunit 12A
transcript:Smp_302410.1	0	1	13.5083897872027	13.6102653323045	817.113190519661	60.0272711750291	Hypothetical protein	TOLL-like receptor 3
transcript:Smp_302450.1	0	1	0.385075841013626	0.384504753758871	202.436505676957	526.502360895059	Decaprenyl-diphosphate synthase subunit 1	Geranyl diphosphate synthase
transcript:Smp_302460.1	0	1	0.493646628433351	0.493633156906745	9072.56777150119	18379.1803857365	Transketolase	Transketolase, TK
transcript:Smp_302480.1	0	1	0.303805264579996	0.303543963989036	395.448967223908	1302.7962295391	Decaprenyl-diphosphate synthase subunit 1	Geranyl diphosphate synthase
transcript:Smp_302650.1	3.41082717625341e-12	0.999999999996589	0.440410465206079	0.440098720754377	386.277309639813	877.718771803005	Transcription factor HIVEP3	Teashirt homolog 3
transcript:Smp_302740.2	2.28813968883301e-08	0.999999977118603	2.29576970288516	2.30776821261074	121.855895472414	52.7968177759276	Inverted formin-2	D-alanyl-D-alanine dipeptidase
transcript:Smp_302740.4	1.46556155766753e-07	0.999999853443844	4.27775746476196	4.38818998843044	63.6775766398709	14.5034045717675	WW domain-containing adapter protein with coiled-coil homolog	Transcription elongation regulator 1
transcript:Smp_302830.1	0	1	0.00736039369581529	0.00727083114615857	39.3938533041218	5419.43277236314	F-box/kelch-repeat protein At4g14905	RGS3, regulator of G-protein signaling 3, RGP3
transcript:Smp_302850.1	1.53732582219845e-12	0.999999999998463	0.084665320094639	0.0841145640982734	68.3467435409104	812.652400069592	Synaptotagmin-like protein 4	Synaptotagmin III
transcript:Smp_302850.2	0	1	0.00835260192288298	0.00824453062750813	36.9815337876339	4486.7868182701	Synaptotagmin-like protein 4	Synaptotagmin III
transcript:Smp_302850.3	5.0243031957109e-11	0.999999999949757	0.446815791304397	0.446538572659623	435.698268352388	975.736094580971	Synaptotagmin-like protein 4	Synaptotagmin III
transcript:Smp_302850.5	0.00122323698585491	0.998776763014145	0.466325607855071	0.465594706622848	166.222213477494	357.02200898319	Synaptotagmin-like protein 4	Melanophilin
transcript:Smp_302860.1	0	1	10.2025775493744	10.2392710434403	1255.66989379394	122.623719575027	Dynein light chain 1, cytoplasmic	 20 3pie_A 5'->3' exoribonuclease   32.1      16 0.00048   32.2   0.0   36   36-71    178-219 (1155)
transcript:Smp_302910.1	0	1	0.13830082159701	0.137401115015221	64.3379212968068	468.311682030588	Uncharacterized protein K02A2.6	POL polyprotein
transcript:Smp_302950.3	0	1	164.904829637558	175.865844110315	1285.90417601087	7.30190403978757	Disco-interacting protein 2 homolog B	Saframycin MX1 synthetase B
transcript:Smp_302980.1	0	1	0.0234846114350099	0.0234772819179068	1529.46022809574	65146.8086753413	Hypothetical protein	MBP, eosinophil granule major basic protein 1
transcript:Smp_303000.1	0	1	40.2420880619417	43.2868524520409	272.789712151798	6.29213787093999	Protocadherin-9	Cadherin-2
transcript:Smp_303010.1	1.43610460338062e-05	0.999985638953966	3.19234740213485	3.25365765838319	56.8802159207643	17.4750036156029	Endoglycoceramidase	Endoglycoceramidase II
transcript:Smp_303120.1	0	1	0.337818158536802	0.335809765667403	54.1291461109098	161.209689377738	3-hydroxypropionyl-coenzyme A dehydratase	Putative enoyl-COA hydratase/isomerase
transcript:Smp_303250.1	0	1	5.59111125933913	5.61004537940411	665.153712463275	118.556547590731	Charged multivesicular body protein 2b	Charged multivesicular BODY protein 3
transcript:Smp_303270.1	0.0332364596338277	0.966763540366172	2.42174464763186	2.47426822024141	32.7394193147393	13.2260020820798	CD63 antigen	CD63-like protein SM-TSP-2
transcript:Smp_303320.1	0	1	7.09099222482402	7.09965865981412	2439.90397322073	343.656377516325	25 kDa integral membrane protein	CD63-like protein SM-TSP-2
transcript:Smp_303370.1	0.00272979247087546	0.997270207529125	0.129287350715675	0.122242393480526	7.37767566778103	60.4246451131778	RNA pseudouridine synthase 4, mitochondrial	Aftrax, AF2260
transcript:Smp_303370.2	1.01696429055664e-13	0.999999999999898	0.369476681501698	0.367203404638285	49.7917958419824	135.614548173892	Hypothetical protein	Aftrax, AF2260
transcript:Smp_303380.1	0	1	0.40519775661301	0.405000698975895	597.746879826793	1475.93036587668	ATP-dependent RNA helicase DDX1	ATP-dependent RNA helicase VASA
transcript:Smp_303400.1	1.04941672750547e-05	0.999989505832725	0.255598014393898	0.25556410947659	2743.67456436356	10735.7876438193	heat shock 70 kDa protein homolog	Heat shock protein homolog SSE1
transcript:Smp_303560.1	0	1	5.13028461625729	5.22153048101511	115.562388680518	22.1238148078855	Junction plakoglobin	Catenin beta-1, beta-catenin
transcript:Smp_303570.1	0.0101257646180333	0.989874235381967	2.63340300324646	2.6670760899889	63.2508918509902	23.7091927476106	Storkhead-box protein 1	Transcriptional regulator, CRP/FNR family
transcript:Smp_303650.2	0.0013411708826544	0.998658829117346	0.0835721826713786	0.00249205231728283	0.00377306078611355	5.51679439777202	Splicing factor 1	Splicing factor 1
transcript:Smp_303680.1	0.000367781966364999	0.999632218033635	0.46694337187255	0.459151945564435	15.3503917800255	33.4438314133527	Rac GTPase-activating protein 1	N-chimerin
transcript:Smp_303690.1	1.45250969679767e-05	0.999985474903032	3.17868474358768	3.24292256854476	53.7710933870717	16.5741435465435	Major egg antigen	TSP36, small heat shock protein
transcript:Smp_303690.2	0.00484363938339483	0.995156360616605	4.50886952891589	4.65611908495977	54.2433786098805	11.6420599280053	Major egg antigen	TSP36, small heat shock protein
transcript:Smp_303690.3	6.65918368647489e-06	0.999993340816314	5.13824724566704	5.70656470907005	20.3084073612576	3.55053219355656	Major egg antigen	TSP36, small heat shock protein
transcript:Smp_303860.1	0	1	2.98302444615754	3.00725779803022	120.320223410907	40.0032717220734	Endothelin-converting enzyme 2	ECE-1, endothelin-converting enzyme 1
transcript:Smp_303900.1	0	1	20.8248461041798	25.0300134042798	57.6901725428174	2.2952393784556	Titin	NCAM2, neural cell adhesion molecule 2
transcript:Smp_303910.1	0	1	9.12857560580904	9.31127151097873	202.56418965861	21.7458031059194	Titin	Titin
transcript:Smp_303910.3	0	1	9.12857560580904	9.31127151097873	202.56418965861	21.7458031059194	Titin	Titin
transcript:Smp_303940.1	0	1	6.74962842817223	6.78936980899923	480.293525970667	70.7334621301715	Dynein heavy chain 3, axonemal	Dynein heavy chain, cytoplasmic
transcript:Smp_303950.1	0	1	5.15252827846579	5.16916724812982	630.796611152064	122.022540421339	Hypothetical protein	Origin recognition complex subunit 1
transcript:Smp_303970.1	0	1	0.134157415671527	0.128419079091717	9.46484160705321	73.7706381580286	Hypothetical protein	CLIP-associating protein 1
transcript:Smp_303980.1	0.00011887576779035	0.99988112423221	3.33305383807834	3.43520976856156	38.3522368690557	11.1573636993409	fibrocystin l	Hepatocyte growth factor receptor
