	PPEE	PPDE	PostFC	RealFC	data.libraries..SmLE.PZQ.ER.RNA.juv.m.1.SmLE.PZQ.ER.RNA.juv.m.1_rsem.genes.results_Mean	data.libraries..SmLE.PZQ.ER.RNA.adu.m.1.SmLE.PZQ.ER.RNA.adu.m.1_rsem.genes.results_Mean	GFF_annotation	HHPred_annotation
gene:Smp_244880	2.44476544009053e-07	0.999999755523456	0.476174778383523	0.475536396269726	207.152125233896	435.628842492285	Bax inhibitor 1	Uncharacterized protein YETJ
gene:Smp_244890	0.000517999241254286	0.999482000758746	0.351701498412587	0.350606072369973	110.152121338354	314.194829921219	Bax inhibitor 1	Protein (sodium channel protein, brain II alpha subunit)
gene:Smp_244960	0.00189121890859612	0.998108781091404	0.490356780927519	0.487109763737912	40.5809669998416	83.3202266174271	Dehydrogenase/reductase SDR family member 1	DHRS1, dehydrogenase/reductase SDR family member 1
gene:Smp_245090	0	1	2.25797334993943	2.25876071991283	1915.93800526897	848.219734286734	SH3 and multiple ankyrin repeat domains protein 3	26S proteasome non-ATPase regulatory subunit 10
gene:Smp_245140	1.17749476835627e-10	0.999999999882251	0.475727613552979	0.472600750392573	42.0591188272363	89.0061913460589	Oxalate:formate antiporter	Glycerol-3-phosphate transporter
gene:Smp_245220	0	1	2.39312782420128	2.39528883730347	819.798387458007	342.248676569844	Dynein beta chain, ciliary	Dynein heavy chain, cytoplasmic
gene:Smp_245230	0.0141017430683954	0.985898256931605	0.326142808836796	0.321160202680529	23.0497147575996	71.7912834875996	Uncharacterized protein MG256 homolog	MRNA-decapping enzyme 1A
gene:Smp_245550	3.47899486996539e-12	0.999999999996521	2.15144350903491	2.15470643691591	403.676448403949	187.341019836259	Homeobox protein cut-like 1	CUT-like 2, homeobox protein CUX-2
gene:Smp_245570	0.0104483206667572	0.989551679333243	0.403425516034042	0.397359143519407	20.7362549361881	52.2003373598973	Probable ATP-dependent DNA helicase HFM1	U5 small nuclear ribonucleoprotein 200 kDa helica
gene:Smp_245610	0	1	0.485428962170173	0.485150803574937	476.476400461705	982.130804365599	Hypothetical protein	REMF protein
gene:Smp_245670	1.31367396776216e-05	0.999986863260322	0.485206571892416	0.483371656693418	71.9877753954086	148.939104479814	Protein XRP2	Protein XRP2
gene:Smp_245940	0	1	0.485835475656295	0.485233647843681	220.080685732263	453.566718577367	Succinate dehydrogenase assembly factor 2, mitochondrial	Putative flavoprotein
gene:Smp_245980	0.00294239304645627	0.997057606953544	2.09593713745844	2.11849758997434	54.6269832742866	25.7804391927811	Hypothetical protein	Zinc finger and BTB domain-containing protein 32
gene:Smp_246500	2.85253021203857e-09	0.99999999714747	3.31790904110792	3.32917200645814	363.738135669806	109.250841724064	Hypothetical protein	Flywch-type zinc finger-containing protein 1
gene:Smp_246550	0	1	2.06737832883067	2.06823363065493	1370.30205664688	662.541868578284	Huntingtin-interacting protein 1	HIP1-related, huntingtin interacting protein 12, HIP 12
gene:Smp_246770	0.0156218434786196	0.98437815652138	0.0615928461558861	0.0508144178800319	2.33878751124342	46.2128558199503	C type lectin	Antifreeze protein type II
gene:Smp_246820	1.06581410364015e-13	0.999999999999893	2.71059663375047	2.71847470360089	313.371952802498	115.268598100395	Sugar transporter SWEET1	Acetyltransferase, GNAT family
gene:Smp_247080	0	1	0.0306312975426044	0.0260442330506027	2.91204312342663	112.185399179129	Aminopeptidase N	Aminopeptidase N
gene:Smp_247210	3.92651133829247e-10	0.999999999607349	0.116675193236067	0.111044061038399	9.23785348755089	83.2709373240863	DC-STAMP domain-containing protein 2	EIF-2-beta, probable translation initiation factor 2 beta subunit
gene:Smp_247220	0	1	2.64172344360343	2.64746953878943	401.576455143003	151.676903006496	Homeobox protein PKNOX1	Homeobox protein pknox1
gene:Smp_247260	0	1	5.82881320916925	5.95825682437475	117.99485943614	19.7952656866672	Transcription factor COE3	Transcription factor COE1
gene:Smp_247620	0	1	3.09016114285563	3.10800497955924	193.273212809025	62.1788362728543	Nucleolysin TIA-1 isoform p40	Nucleolysin TIA-1 isoform P40
gene:Smp_248130	0	1	0.482791981480351	0.481808679102814	134.536894903776	279.243780057094	Type II inositol 1,4,5-trisphosphate 5-phosphatase	Sex COMB on midleg-like protein 2
gene:Smp_266930	0	1	2.34984089228636	2.35717463213335	230.330200040748	97.7087675875672	Phosphatidylinositol N-acetylglucosaminyltransferase subunit Q	O-methyltransferase family protein
gene:Smp_267300	9.31680002902446e-06	0.999990683199971	191.899721622354	303.057053852962	276.310099959859	0.901775840379958	acetyl-CoA C-acetyltransferase	Mcocc-1
gene:Smp_300140	0.0017156871134012	0.998284312886599	0.29129930632636	0.283586559480037	13.8243998953991	48.7736938420665	Protein NDNF	Methyl-CPG-binding domain protein 2
gene:Smp_300150	0.00868252344797393	0.991317476552026	0.146145993624576	0.109316380273181	1.33552758014004	12.2985632434734	Glutamate receptor ionotropic, kainate 1	Uncharacterized protein NE1242
gene:Smp_300310	0	1	2.20922798945418	2.21169578068543	575.358476891658	260.138109842369	Soluble guanylate cyclase 88E	ALR2278 protein
gene:Smp_300490	7.04414304664169e-12	0.999999999992956	0.469227694694731	0.467780855066594	91.0968859576773	194.754033138353	Pre-mRNA-processing-splicing factor 8	Protein CUP
gene:Smp_300500	1.28164575996514e-06	0.99999871835424	0.341855955695134	0.340713949232081	104.236914311422	305.956088404597	Hypothetical protein	Smooth muscle myosin heavy chain
gene:Smp_300840	0	1	2.48778662662507	2.49117728105515	580.330201544627	232.948210544864	CUGBP Elav-like family member 3	Bruno-like 5, RNA binding protein
gene:Smp_300910	2.12894479822978e-10	0.999999999787106	2.62259449267267	2.62483038834443	1011.29139931287	385.272570562869	Hypothetical protein	Cytochrome C1, heme protein, mitochondrial
gene:Smp_301290	4.34097202628436e-14	0.999999999999957	0.0874938955741655	0.0714873689434366	2.1536593748585	30.2563170688302	Histone H2A.V	Histone H2A.Z
gene:Smp_301340	0	1	0.30115795550264	0.300439323307791	155.10365500795	516.279456720154	Proteasome subunit beta type-1-B	20S proteasome
gene:Smp_301600	0.0396894818888327	0.960310518111167	3.24014435486256	3.42077609435838	22.5130649876973	6.57419737697617	U3 small nucleolar RNA-associated protein 15 homolog	Protein WEB1, protein transport protein SEC31
gene:Smp_301660	3.76045002081771e-06	0.999996239549979	0.489266457120785	0.488738895405987	251.189582736585	513.965018353957	Hypothetical protein	Glutathione S-transferase
gene:Smp_301800	3.33066907387547e-15	0.999999999999997	2.71737805499548	2.73046166435366	190.270955788287	69.6781989856938	Protocadherin-11 X-linked	EP-cadherin, C-cadherin
gene:Smp_302280	2.74225087082414e-14	0.999999999999973	2.19210275115348	2.19235598662324	5479.24016979221	2499.24203900466	Major egg antigen	TSP36, small heat shock protein
gene:Smp_302830	3.93374222085185e-12	0.999999999996066	0.0424053514251064	0.0280535220189364	0.983762811376979	35.4138163288795	F-box/kelch-repeat protein At4g14905	RGS3, regulator of G-protein signaling 3, RGP3
gene:Smp_302910	0.000949507651046066	0.999050492348954	0.49112076077268	0.488497498840318	50.3002321354901	102.979743560459	Uncharacterized protein K02A2.6	POL polyprotein
gene:Smp_302980	6.89218443882256e-05	0.999931078155612	0.33698887527061	0.335425237889863	75.4994676094284	225.105641519563	Hypothetical protein	MBP, eosinophil granule major basic protein 1
gene:Smp_302990	0.0234423340467217	0.976557665953278	4.36849302334726	5.37283212950941	9.55708100085455	1.7706402229299	Protocadherin gamma-B4	Protocadherin beta 14
gene:Smp_303010	0.00224331179033521	0.997756688209665	2.6729088430912	2.69532511099561	106.782567127551	39.611404739595	Endoglycoceramidase	Endoglycoceramidase II
gene:Smp_303120	1.00727808316492e-08	0.999999989927219	0.46495594281923	0.463317440639291	80.3133975664948	173.355797444758	3-hydroxypropionyl-coenzyme A dehydratase	Putative enoyl-COA hydratase/isomerase
gene:Smp_303270	1.08488300414322e-05	0.999989151169959	0.224710161152849	0.214120808637605	8.3128958744175	38.860093604512	CD63 antigen	CD63-like protein SM-TSP-2
gene:Smp_303370	1.47104550762833e-13	0.999999999999853	0.317548857117272	0.315476495577744	55.1461507662771	174.824422023319	RNA pseudouridine synthase 4, mitochondrial	Aftrax, AF2260
gene:Smp_303580	7.51986728442233e-09	0.999999992480133	0.41237173309646	0.411438353200212	137.511281163602	334.235167213864	Vesicle transport through interaction with t-SNAREs homolog 1A	Vesicle transport through interaction with T- snares homolog 1A
gene:Smp_303920	0	1	0.133470844939785	0.128620757484561	12.1901613163621	94.8437510971086	PTS system N-acetylglucosamine-specific EIICBA component	SMAP3, small nuclear ribonucleoprotein homolog, SM-like P
gene:Smp_303970	0.00045700942479876	0.999542990575201	0.223818162471667	0.215562238866294	10.7494828233573	49.9035789271099	Hypothetical protein	CLIP-associating protein 1
gene:Smp_304000	0.000379723226196393	0.999620276773804	0.0869538361681652	0.086827528720601	333.218484500605	3837.81067059502	Stress response protein NST1	Myomesin
gene:Smp_304890	0	1	2.43442399897618	2.43789425594022	534.987401730718	219.440618264977	SCL-interrupting locus protein	DNA helicase II, UVRD
gene:Smp_304960	1.63646873829748e-13	0.999999999999836	2.51145991545663	2.51548201758698	501.85355353304	199.499895131138	Probable ATP-dependent RNA helicase DDX46	Immunoglobulin-binding protein 1
gene:Smp_305060	3.73034936274053e-14	0.999999999999963	2.67981707265328	2.70264918610008	105.5565804546	39.0504082089295	Thioredoxin Y2, chloroplastic	Minsc, peptide of protein inscuteable homolog
gene:Smp_305110	1.81788679232131e-06	0.999998182113208	0.0331488495585251	0.0292447996518931	3.83515462308465	131.471653793301	Uncharacterized aminotransferase Mb2256c	Poliovirus 3A-N, genome polyprotein [core protein P3A]
gene:Smp_305130	3.35397164327178e-05	0.999966460283567	3.19395742171902	3.39299704559302	19.8460580841172	5.84207054922349	GTPase Era, mitochondrial	GTP-binding protein ERA
gene:Smp_305730	0.0377846701045067	0.962215329895493	0.426556532154205	0.417972839239618	14.8146824585824	35.4580521479617	Putative cysteine-rich repeat secretory protein 32	Glucose-6-phosphate isomerase
gene:Smp_305760	8.10667089012895e-11	0.999999999918933	2.19872462497495	2.20664461232414	177.306125788158	80.3455428897997	DNA ligase 3	Holliday junction recognition protein
gene:Smp_305780	1.12739703128639e-07	0.999999887260297	0.399908379305512	0.397253520360619	47.6621529732391	119.994356235694	TOMM20-like protein 1	Hemoglobin (OXY)
gene:Smp_306190	5.23650555550592e-06	0.999994763494444	0.181393894594299	0.176750878362127	16.5346375985706	93.5942737206321	Nucleolar protein 4-like	Vesicle transport through interaction with T- snares homolog 1A
gene:Smp_306240	2.21983542658677e-11	0.999999999977802	2.25393006064867	2.26183322254927	190.515852894888	84.2251465154223	Neuronal acetylcholine receptor subunit alpha-3	Acetylcholine receptor subunit alpha
gene:Smp_306290	0.000139385875382425	0.999860614124618	2.21710778605293	2.2183913626615	1116.76661853385	503.407312801833	Sodium-dependent phosphate transporter 2	Integrin alpha-1
gene:Smp_306450	0	1	3.67984085935967	3.70258025314256	231.652374278211	62.557819855245	Neural-cadherin	Neurexin-1-alpha
gene:Smp_306610	0.00114073218260458	0.998859267817395	0.395461449204539	0.387240269439964	15.1078931003534	39.030085170422	Cytoplasmic dynein 1 light intermediate chain 2	RHO-related GTP-binding protein RHOE
gene:Smp_306720	0	1	0.00120970382520225	2.23908205788491e-05	0	446.601590887663	Translocon-associated protein subunit alpha	NADH-quinone oxidoreductase subunit A
gene:Smp_306970	0.000266440418856373	0.999733559581144	0.184772534935824	0.151088589043903	1.93137041753041	12.8392193210322	Retinol dehydrogenase 11	Mypaa.01249.C
gene:Smp_307000	2.70226063747714e-11	0.999999999972977	3.34150112528923	3.3418669140901	11357.2617416154	3398.47115845979	Desmoplakin	Desmoplakin
gene:Smp_307450	0	1	0.000674922716754203	0.000273628558001294	0.35176476876306	1322.09165271327	U-actitoxin-Avd3s (Fragment)	BPTI, bovine pancreatic trypsin inhibitor
gene:Smp_307500	0.00350524520529316	0.996494754794707	2.02814454943441	2.04102057987413	86.514772695644	42.382895764422	Alpha-2A adrenergic receptor	Bimax1 peptide
gene:Smp_307510	7.48305821540729e-06	0.999992516941785	0.483536179280005	0.482786308858057	176.524473364195	365.647580020765	Acid phosphatase type 7	Purple acid phosphatase
gene:Smp_307570	0	1	2.57397697256442	2.57848376189112	478.08744019027	185.408053530662	RNA pseudouridylate synthase domain-containing protein 2	Ribosomal large subunit pseudouridine synthase D
gene:Smp_307640	0	1	0.483406485499474	0.483361630697131	2955.5043742568	6114.48934491945	Cingulin	Smooth muscle myosin heavy chain
gene:Smp_307780	0.000108326637340284	0.99989167336266	2.06107938414986	2.06638427365342	219.423799374507	106.182155143797	Protocadherin-1	EP-cadherin, C-cadherin
gene:Smp_307900	8.83546236174482e-10	0.999999999116454	0.158986175189604	0.154130528269586	14.1631245284292	91.9453360878599	female-specific protein 800 (fs800)	Navms, ION transport protein
gene:Smp_308300	5.86993054163543e-09	0.999999994130069	0.485008132637853	0.484426813513104	227.832550780783	470.324309384011	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase	  2 3vow_A Probable DNA DC->DU-edi  39.2      10 0.00031   26.3   0.0   18   21-38    162-179 (190)
gene:Smp_308370	0	1	4.63516392234355	4.63594448782937	11462.3430963766	2472.48576142864	elongation factor 1-alpha	Elongation factor EEF1A
gene:Smp_308820	0	1	4.20866834101713	4.21030702387778	4376.86944726355	1039.5530110681	Peroxidasin homolog	Lactoperoxidase, LPO
gene:Smp_308830	5.41713701673885e-08	0.99999994582863	2.65214914818996	2.69253407707354	58.4706292982787	21.7095502913895	Uncharacterized protein FLJ43738	NTRC family transcriptional regulator
gene:Smp_309000	1.4711391371991e-05	0.999985288608628	2.7028494574283	2.71206213301635	266.130526920617	98.1221643337926	PAX-interacting protein 1	DNA ligase 4
gene:Smp_309090	0	1	0.0197122991199567	0.0189664705298104	13.2249391082446	697.797169101004	Hypothetical protein	FGFR-3, fibroblast growth factor receptor 3
gene:Smp_309240	3.29766685069899e-08	0.999999967023331	0.303967882260181	0.301245208211942	40.8760048996684	135.713336953141	ATP-binding cassette sub-family F member 2	ETTA (YJJK) ABCF family protein
gene:Smp_309250	0	1	0.0135748273721071	0.00954525601749769	1.23054858505426	129.954935752396	Hypothetical protein	S1P4 first extracellular loop peptidomimetic
gene:Smp_309670	0	1	215.750695004929	11617.0797087925	116.160797087925	0	tRNA (guanine(26)-N(2))-dimethyltransferase	N(2),N(2)-dimethylguanosine tRNA methyltransferas
gene:Smp_310250	5.01150433485087e-06	0.999994988495665	0.436825569050651	0.436468404739636	365.373207868566	837.125526651753	Alpha-parvin	Alpha-parvin
gene:Smp_310550	0	1	2.56572426785455	2.56882948659868	687.658707392599	267.687295978615	Nesprin-1	Plectin
gene:Smp_310820	2.91693703935447e-06	0.999997083062961	0.458905768138312	0.45880253575923	1276.73356665483	2782.76356192476	LETM1 and EF-hand domain-containing protein 1, mitochondrial	PFCDPK2, calcium-dependent protein kinase 2
gene:Smp_311170	0	1	0.483135564916673	0.48309319465961	3128.7148459871	6476.43156567267	PDZ and LIM domain protein 7	ZAsp protein
gene:Smp_311490	2.89435142519778e-13	0.999999999999711	4.78775074834026	4.92750879851832	70.8910829312358	14.3788292908894	P2X purinoceptor 4	P2X purinoceptor
gene:Smp_311670	1.88500408149217e-06	0.999998114995919	2.46606751583102	2.46724346818142	1633.03124976182	661.878974810224	U-actitoxin-Avd3s (Fragment)	BPTI, bovine pancreatic trypsin inhibitor
gene:Smp_312010	0.00728366537904424	0.992716334620956	2.62448392450698	2.6866248113485	37.2777254935089	13.8690222348885	Transcription factor SOX-2	Transcription factor SOX-5
gene:Smp_312440	6.70497992572017e-07	0.999999329502007	3.21340383541206	3.21357454240329	22121.6966579814	6883.82180974465	aldehyde dehydrogenase	ALDH, betaine aldehyde dehydrogenase
gene:Smp_312450	1.65633062820802e-11	0.999999999983437	0.0897674711180814	0.0896763351020748	475.501543014402	5302.52095728262	Aldehyde dehydrogenase X, mitochondrial	ALDH, betaine aldehyde dehydrogenase
gene:Smp_312460	0	1	4.97552353817634	4.97656461710745	10089.2942706511	2027.35326098692	aldehyde dehydrogenase	ALDH, betaine aldehyde dehydrogenase
gene:Smp_312610	1.88157267544398e-11	0.999999999981184	0.228856557415204	0.22632134565419	36.5383138920938	161.478585119753	Monocyte to macrophage differentiation factor	Autophagy-related protein 3
gene:Smp_312730	4.44052075998513e-07	0.999999555947924	0.211180399966065	0.209450569483753	50.6980130380153	242.090144024428	Centrosomal protein of 135 kDa	Smooth muscle myosin heavy chain
gene:Smp_312850	0	1	2.24384402954596	2.25097508973869	208.440726457069	92.5946349456794	Sodium/potassium/calcium exchanger 6, mitochondrial	Uncharacterized membrane protein MJ0091
gene:Smp_313110	0.023384398811409	0.976615601188591	0.295042501966644	0.289117938678242	18.2542788994945	63.1624167064596	50S ribosomal protein L25	Microprocessor complex subunit DGCR8
gene:Smp_313300	5.22784438169444e-05	0.999947721556183	0.315649726489277	0.301996458299558	8.02645605570431	26.601093722605	Ras-related protein Rab-26	Oncogene C-MEL, RAS-related protein RAB-8A
gene:Smp_313830	8.89186035379907e-06	0.999991108139646	0.169506024515742	0.168953185636647	134.738889259591	797.541633914638	ELAV-like protein 2	Protein raver-1, ribonucleoprotein PTB-binding 1
gene:Smp_313840	0	1	2.57888344558533	2.58243973840805	608.690494284454	235.697530840463	Tonsoku-like protein	3ANK, 3 ankyrin repeats
gene:Smp_313980	0	1	3.73659639779721	3.7410834475433	1211.33586898716	323.785468872161	Tubulin beta-4B chain	Tubulin beta-2B chain
gene:Smp_314030	0	1	0.00758869893697071	0.00725881621333929	11.5836138353676	1597.16693555354	Hypothetical protein	Hnrpa1 protein, fragment
gene:Smp_314240	0.000960075622915446	0.999039924377085	2.04996627260952	2.06423272456506	80.6464177971655	39.0633161224154	Tctex1 domain-containing protein 3	Cytoplasmic dynein light chain
gene:Smp_314250	0	1	0.0717140839187012	0.06630623924217	6.03272525797903	91.1235845169745	E3 ubiquitin-protein ligase MARCH2	ERAD-associated E3 ubiquitin-protein ligase DOA10
gene:Smp_314360	0	1	0.00686205606302729	0.000127721558488147	0	78.2853177080751	Phenylalanine--tRNA ligase alpha subunit	Phenylalanyl-tRNA synthetase alpha chain
gene:Smp_314500	0	1	2.02692493364373	2.02812981107814	917.714819200787	452.488067030992	A disintegrin and metalloproteinase with thrombospondin motifs 20	A disintegrin and metalloproteinase with thrombos motifs 13
gene:Smp_314620	0	1	0.442702239313959	0.441692151937267	129.370533470219	292.910154688633	Membrane-bound transcription factor site-1 protease	Protease CSPB
gene:Smp_315040	3.32067706665384e-13	0.999999999999668	0.450226428653551	0.4492414292499	133.111619322864	296.315340129778	Zinc finger protein 3	Wilms tumor 1
gene:Smp_315480	0.00876243533992793	0.991237564660072	0.159596134729781	0.156386076585982	21.72672580281	138.983996635366	Hypothetical protein	DAP epimerase, diaminopimelate epimerase
gene:Smp_315500	0	1	2.47653873228035	2.48236487474389	333.992918487035	134.540291895141	Otopetrin-2	Integron gene cassette protein HFX_CASS2
gene:Smp_315840	0	1	2.58161578637915	2.58566681436686	535.946089187755	207.269641061949	Kinase D-interacting substrate of 220 kDa	Polyhomeotic-like protein 3
gene:Smp_316120	0	1	0.462154414634474	0.461861292354782	449.916160572027	974.148622988508	Probable caffeoyl-CoA O-methyltransferase 2	Caffeoyl-COA O-methyltransferase
gene:Smp_316140	0	1	0.0297847194032001	0.0295027991025515	53.8946068556333	1827.09144445147	Eggshell protein	High affinity copper uptake protein 1
gene:Smp_316150	2.3038893238736e-06	0.999997696110676	0.0216556547564479	0.000409050464164978	0	24.4368613925513	Eggshell protein	High affinity copper uptake protein 1
gene:Smp_316160	0	1	0.0210086659808787	0.0209157061656576	116.933753246323	5591.18315982446	Eggshell protein	COG3005: nitrate/TMAO reductases, membrane-bound cytochrome C subunit
gene:Smp_316170	0	1	0.0443159906710305	0.0351069676347994	1.9242605726772	55.0862017796116	Eggshell protein	COG3005: nitrate/TMAO reductases, membrane-bound cytochrome C subunit
gene:Smp_316220	0.00123806857160835	0.998761931428392	2.50261797193429	2.56109227115244	34.9305453506341	13.6328295630722	Putative uncharacterized protein YehQ	Protocadherin beta 14
gene:Smp_316440	0.0317969658212061	0.968203034178794	0.4794530455012	0.478418158568552	127.750193924694	267.037125274169	AdoMet-dependent rRNA methyltransferase SPB1	Helicase NSP2
gene:Smp_316530	3.59712259978551e-14	0.999999999999964	0.318113769217084	0.316809080233458	87.8969974709845	277.466256066289	Vasoactive intestinal polypeptide receptor 2	Transcriptional regulator, TETR family
gene:Smp_316570	0.000357924405948729	0.999642075594051	2.36704732945429	2.42204279474181	31.9538720056322	13.1870715278132	Cysteine--tRNA ligase	TORI, TOR inhibition protein
gene:Smp_316580	0.00105092398034123	0.998949076019659	0.421749351768274	0.41142291320651	12.2213653380768	29.7194218320248	Lysophospholipase	YONK protein
gene:Smp_316610	0	1	0.0340694791298635	0.0276729082972904	2.20857635371338	80.1614199996324	Retinoic acid early-inducible protein 1-delta	Protein YQBN
gene:Smp_316640	9.86133164015968e-09	0.999999990138668	0.494024553283674	0.493177966133293	156.478466894695	317.296282195909	Disintegrin and metalloproteinase domain-containing protein B	Ephrin type-A receptor 2
gene:Smp_316690	0.000639383082020495	0.99936061691798	0.193196850551865	0.192159160158166	79.3098311376994	412.771941138853	Cytochrome c oxidase assembly protein COX19	P8MTCP1
gene:Smp_316800	0.00401565992930852	0.995984340070691	0.39029526885868	0.384649272975784	22.0428551203504	57.3223717727105	Adenylate cyclase type 9	Adenylyl cyclase
gene:Smp_316910	0.00116073479272194	0.998839265207278	0.348847590245796	0.347712096868521	105.851671512528	304.442081092124	Pre-mRNA-splicing factor CEF1	Beta-defensin 3, BD-3, HBD-3
gene:Smp_317010	0	1	0.0214310890049494	0.0140609783660324	0.981183005629684	70.4817524106376	Hypothetical protein	CASSIICOLIN
gene:Smp_317690	0.000723260722296226	0.999276739277704	0.127520534236503	0.1092633267994	2.76214654273156	25.3612441670483	Uncharacterized protein SJCHGC09803	U2-cyrtautoxin-AS1A
gene:Smp_317740	0.000653006099682107	0.999346993900318	2.95506576452598	2.9777977594143	135.959005277614	45.6509267193343	Autophagy-related protein 22	TRAN protein
gene:Smp_317750	0.00151707323362449	0.998482926766376	0.238280079869357	0.20352781817183	2.35841016659558	11.6267884639535	Trigger factor	Uncharacterized protein
gene:Smp_317790	0.02190650870696	0.97809349129304	0.342813835067724	0.322117168913717	5.42028710290439	16.8481113549988	Lon protease	ISPE
gene:Smp_318160	0.00166626266219894	0.998333737337801	0.134165395738653	0.0841040530359357	0.762271967956832	9.17233949589633	Putative cytochrome P450 71A28	HTH-type transcriptional regulator MQSA (YGIT/B30
gene:Smp_318200	0.00339945988798995	0.99660054011201	0.463718449383181	0.463136713471868	226.661590615965	489.416953256931	Uroporphyrinogen decarboxylase	Vacuolar transporter chaperone 4
gene:Smp_318770	1.34390688910635e-07	0.999999865609311	0.399581913191197	0.397787291105681	70.6465718752249	177.614005228597	Phosphate transport system permease protein PstA	Claudin-15
gene:Smp_318900	0.00518479586490006	0.9948152041351	6.35535325333197	9.10555201447957	9.40350204477477	1.02382002868201	Hypothetical protein	Adenylate kinase 5
gene:Smp_318920	0	1	6.21445656352731	6.41644102399621	87.9339975506042	13.6960400339863	Hypothetical protein	Procollagen C-proteinase enhancer protein
gene:Smp_319020	0.000467662691031268	0.999532337308969	0.473804873768477	0.468941342098077	26.9260863404897	57.4302039708756	Protein disulfide isomerase-like 1-2	General negative regulator of transcription subun
gene:Smp_319270	2.47735165714857e-12	0.999999999997523	0.415394836015843	0.413644777971062	73.3498847573972	177.339959830822	Dynein light chain 2, cytoplasmic	Dynein light chain motor protein
gene:Smp_319390	2.22974409588295e-05	0.999977702559041	0.34944411534931	0.348508318856695	128.618512143753	369.073046756898	Protein Lines homolog 1	Cytochrome C oxidase subunit 2
gene:Smp_319540	0.000284984381136777	0.999715015618863	2.24048236864741	2.27410954556774	44.5281802638226	19.5748877863548	Cytadherence high molecular weight protein 1	E6APC1 peptide
gene:Smp_319810	0.00021658935450386	0.999783410645496	0.270095173569859	0.263870489375744	16.4170899698963	62.2443658017955	Retinal-specific ATP-binding cassette transporter	MCG1178, multidrug resistance protein 1A
gene:Smp_320170	5.10776132162105e-05	0.999948922386784	0.312955683062329	0.305018119715733	14.006645428115	45.9434844722602	Vacuolar protein sorting/targeting protein 10	Hypothetical protein
gene:Smp_320200	1.7036584794905e-05	0.999982963415205	2.62478387546863	2.63445218840715	235.037763446187	89.2107360909829	Ras-related protein Rab-5A	Oncogene C-MEL, RAS-related protein RAB-8A
gene:Smp_320210	1.45945942026104e-05	0.999985405405797	2.09629006976103	2.12145152095304	49.0631354042211	23.1218674593966	Dynein light chain 2, cytoplasmic	 28 3pie_A 5'->3' exoribonuclease   27.9      21 0.00064   31.5   0.0   25   39-63    180-206 (1155)
gene:Smp_320230	0.0120565638999832	0.987943436100017	0.255236996492748	0.238934214987462	5.78502923958757	24.2436601126451	Hypothetical protein	3ANK, 3 ankyrin repeats
gene:Smp_320460	0.020005208262758	0.979994791737242	0.276901633996538	0.275413428902021	71.0361594106124	257.951856449226	25 kDa integral membrane protein	CD63-like protein SM-TSP-2
gene:Smp_320550	0.0451591490185314	0.954840850981469	2.11955289802022	2.14354445049085	53.0955194414349	24.7646294364337	Kelch-like ECH-associated protein 1	Gigaxonin
gene:Smp_320640	0.0018170708672498	0.99818292913275	2.26746756316781	2.30151974672373	45.4707370242711	19.7511761050558	Protein regulator of cytokinesis 1	Protein regulator of cytokinesis 1
gene:Smp_320750	0.00138928864436494	0.998610711355635	3.0107375452877	3.02143659109863	301.460433297339	99.7671835376235	Protein zyg-11 homolog B	Nacht, LRR and PYD domains-containing protein 1
gene:Smp_320850	0.00334249703819156	0.996657502961808	2.35695279738358	2.35936455273673	704.760050451512	298.701807649233	Phenylalanine--tRNA ligase beta subunit	Regulator of nonsense transcripts 1
gene:Smp_320870	7.0042976196838e-08	0.999999929957024	2.72287249135539	2.7385529758669	159.73810165693	58.3230331984397	Hypothetical protein	CAMP-dependent protein kinase inhibitor, alpha FO
gene:Smp_321090	8.94107010651624e-12	0.999999999991059	0.164309051584706	0.157132651153022	9.70463243260442	61.8144035298807	NADH-quinone oxidoreductase subunit D	Galactose-1-phosphate uridylyltransferase
gene:Smp_321180	1.00253361168257e-10	0.999999999899747	0.253963954285994	0.248094087640014	16.7305179832556	67.4664890308316	Dihydrofolate reductase	Dihydrofolate reductase
gene:Smp_321270	0	1	0.00318435918515805	5.90549833727814e-05	0	169.323719677399	Coiled-coil domain-containing protein 47	SWI/SNF-related matrix-associated actin-dependent of chromatin subfamily A-like protein...
gene:Smp_321290	0.00113601033415145	0.998863989665849	0.212170945745577	0.18992754310871	3.56140926177591	18.7940618191524	Glycoprotein 3-alpha-L-fucosyltransferase A	Alpha1,3-fucosyltransferase
gene:Smp_321330	2.47238942032713e-05	0.999975276105797	0.481667761144383	0.481377239222985	455.959471332989	947.208593195209	T-complex protein 1 subunit beta	T-complex protein 1 subunit beta
gene:Smp_321530	7.06085533415113e-05	0.999929391446658	0.2153250326375	0.197338357611123	4.56058005070969	23.1511335274034	Inhibitor of growth protein 4	ING 4, P29ING4, inhibitor of growth protein 4
gene:Smp_321570	5.14291942366185e-11	0.999999999948571	0.0458025100068584	0.0419769753592097	5.54876319026534	132.414100181047	Envelopment polyprotein	Syntaxin-1A
gene:Smp_321630	1.60367263477568e-05	0.999983963273652	0.0633124919891969	0.0622526805697469	29.2009102792855	469.221365010188	T-cell immunomodulatory protein (Fragment)	PLB, cardiac phospholamban
gene:Smp_322100	0.0143960996386067	0.985603900361393	0.296814242733831	0.268315772265218	3.50492139096199	13.0899432545011	ATP-binding cassette sub-family A member 1	Claudin-15
